date,vk_direct_close,vk_logret_1,vk_logret_5,vk_logret_10,vk_logret_21,vk_logret_63,vk_pctile_63,vk_robust_z_63,vk_pctile_126,vk_robust_z_126,vk_pctile_252,vk_robust_z_252,vk_pctile_756,vk_robust_z_756,vk_shock_5,vk_shock_10,vk_shock_21,vk_acceleration_5,vk_acceleration_21,vk_fast_slow,vk_upside_semivol_5,vk_positive_fraction_5,vk_upside_semivol_21,vk_positive_fraction_21,vk_upside_semivol_63,vk_positive_fraction_63,vk_intraday_range_5,vk_intraday_range_21,vk_distance_high21,vk_distance_high63,vk_close_location21,vk_days_since_high63,vk_fear_rising,vk_fear_falling,vk_panic_confirmation,vk_panic_exhaustion,vk_level_slope,vk_month_mean,vk_month_max,vk_month_min,vk_month_close_to_max,vk_month_range,vk_month_mean_gap
2008-07,23.82,-0.02937129434324426,-0.012101128265925798,-0.10321716238188694,-0.045947376324736666,0.061018276114318315,0.4603174603174603,-0.05483782589741164,0.2857142857142857,-0.5113264082969825,0.15079365079365079,-0.5023183190528336,0.6243386243386243,0.30390607880686177,-0.14247563686355733,-0.8593135505043219,-0.26396771615693365,0.07901490585003534,-0.09990322537781093,-0.0011612767600361167,0.3463140151796078,0.6,0.4302193443219546,0.5238095238095238,0.4258132127440048,0.49206349206349204,0.04352971481227095,0.05712089009693268,-0.19144602851323833,-0.19144602851323833,0.03092783505154634,11.0,0.07003478744287717,0.08075886335077362,0.0,0.0,0.447480493155422,25.726521739130437,29.46,23.64,-0.19144602851323833,0.24619289340101513,-0.07410724848320971
2008-08,25.66,0.012943895173906483,0.05076014695966169,0.10035013890114497,0.045036500917092326,0.1068338443465775,0.8095238095238095,0.4893383585523396,0.6507936507936508,0.18346768302073177,0.3412698412698413,-0.23888778953566067,0.7235449735449735,0.5477448660476008,0.5965850062634713,0.8339738699638398,0.25827921581920216,0.0011701550181784093,0.058801900462007506,0.040037170550830184,0.3450998657855583,0.4,0.38124191345936825,0.38095238095238093,0.42570818636301005,0.49206349206349204,0.05995800437086709,0.05728511085270886,-0.0662299854439593,-0.1289884589273591,0.6610800744878957,31.0,0.22007625968933361,0.12119358158050765,0.0,0.0,0.7282261480880002,24.7715,27.48,22.11,-0.0662299854439593,0.24287652645861613,0.03586783198433685
2008-09,36.78,0.04561413641722423,0.051894488204773825,-0.01725110166976851,0.3600208599886847,0.39129196136086186,0.9682539682539683,3.687162110633124,0.9841269841269841,2.117606964466959,0.9563492063492064,1.0405381699637204,0.9788359788359788,1.899190790874285,0.4510553087488703,-0.10602551785525925,1.5269034811860909,0.12104007807931616,0.3149843590715924,-0.03382476417348444,0.39649309648866105,0.6,1.0724644704089705,0.5238095238095238,0.7025451160662634,0.49206349206349204,0.06535202414248005,0.06891080069226538,-0.11030478955007261,-0.11030478955007261,0.7169459962756052,8.0,0.5842242754457405,0.37212493090346593,0.3742486678620536,0.07335122205949882,2.6466239406694037,31.31904761904762,41.34,25.23,-0.11030478955007261,0.6385255648038051,0.17436521210278233
2008-10,81.27,-0.02790765924823102,0.05241429446282364,0.1165379639039239,0.8711223457460098,1.2272513808379597,0.9523809523809523,2.1494146495864177,0.9761904761904762,5.946832775953025,0.9880952380952381,3.690718394331869,0.996031746031746,4.797218487388474,0.23757113592426254,0.3735049468834369,1.926630534830379,-0.011709374978276621,0.6324964302834233,-0.15499578785765486,1.7961885666939643,0.4,2.144088916787445,0.5714285714285714,1.401504277548296,0.49206349206349204,0.23884635402586762,0.20266912931759862,-0.21135371179039308,-0.21135371179039308,0.6895667046750285,2.0,0.5524588763266418,0.4356363617685963,0.3702476053402476,0.17896990856432607,-1.5413037447454512,61.14318181818182,103.05,32.89,-0.21135371179039308,2.1331711766494372,0.3291751849236142
2008-11,57.79,-0.016305175440787245,-0.24765466612532006,-0.23528617681620823,-0.36886885368365796,0.8118823911421962,0.5079365079365079,0.0,0.753968253968254,3.962489810687952,0.876984126984127,2.52275960779641,0.958994708994709,3.2666927860051014,-1.006132745534235,-0.675912041844102,-0.7312335506446134,-0.2600231554344319,-1.1895992385208274,-0.15982874858159196,0.004793259070417752,0.2,0.9060507331602283,0.3333333333333333,1.4796649682096437,0.47619047619047616,0.15586661416076164,0.1214283761725525,-0.3518393898609241,-0.43920426977195537,0.047083839611178534,22.0,0.2348014152459119,0.6421827117382151,0.007436933741264928,0.3039865682378114,-2.52275960779641,70.2945,89.16,56.24,-0.3518393898609241,0.5853485064011379,-0.1778873169309121
2008-12,48.61,0.013461940898050528,-0.08495206818939094,-0.28190528725140984,-0.17298647927232258,0.2788750518811889,0.1111111111111111,-0.2930821142263749,0.5555555555555556,0.5286540138834083,0.7777777777777778,1.928339709636948,0.9259259259259259,2.4283968539156384,-0.3608724406906734,-0.8467749151012247,-0.35856448793399004,0.11200115087262796,0.19588237441133538,-0.043764811219790326,0.09557029966587903,0.2,0.4845722840414063,0.3333333333333333,1.3726926716751584,0.4126984126984127,0.05207628973952897,0.06452223295947118,-0.28567229977957387,-0.5282872392042698,0.1090742438130157,43.0,0.31947096927676777,0.45830680850101,0.011615351464691549,0.08728370665941358,-2.2214218238633228,56.31095238095238,68.05,46.23,-0.28567229977957387,0.4719878866536882,-0.1367576298275731
2009-01,48.21,0.02946961310555185,-0.09792785909871604,0.10441602187080035,-0.013187910071260855,-0.3801880753134186,0.20634920634920634,-0.48643485882385196,0.49206349206349204,-0.018173488024040358,0.746031746031746,1.6134314233862936,0.9153439153439153,2.2816546678356504,-0.5984537928688475,0.4512077068228791,-0.03932563061242285,-0.30027174006823243,0.2684369599380454,-0.0947878805103206,0.3778671989021537,0.4,0.8042726843819007,0.38095238095238093,0.8888512281933231,0.3492063492063492,0.047345264426658575,0.06334046189283969,-0.13509149623250805,-0.5321688500727801,0.4329819277108433,62.0,0.2646156110651469,0.4814161349665992,0.02356481946141657,0.02675207877319378,-2.0998662822101455,47.763684210526314,55.74,42.46,-0.13509149623250805,0.312764955252002,0.00934424965014169
2009-02,47.36,-0.0014769493137398726,-0.05304429427587687,0.07951497532712848,0.011681135263771125,-0.36671725611139516,0.31746031746031744,-0.1815489879160125,0.38095238095238093,-0.0737627234515058,0.6904761904761905,1.2943952263584941,0.8968253968253969,2.05603263291217,-0.4524975390330388,0.479635673177222,0.0486225748540316,-0.18560356387888222,0.07900630629364525,-0.05582551695772714,0.1987435087210625,0.4,0.5072495836616684,0.5714285714285714,0.6127454082615682,0.3968253968253968,0.1087318887178402,0.069222349670505,-0.12409839097466246,-0.36352640774089506,0.4072438162544169,50.0,0.26843443869967587,0.42204175177651454,0.0,0.0,-1.4759442142745067,47.6255,54.07,42.75,-0.12409839097466246,0.2647953216374268,-0.005574744622103722
2009-03,39.56,-0.014305677524313776,0.00965209423811686,-0.01952502577155446,-0.13017642824958697,-0.2109358717342804,0.07936507936507936,-0.7368388479964095,0.07936507936507936,-0.47530327800786365,0.5396825396825397,0.264569282749313,0.8412698412698413,1.3384043199333486,0.08677130969428073,-0.12411698491894224,-0.5710344441620794,0.03882921424778818,-0.06260489483615439,0.04064648191658995,0.7907684650090682,0.2,0.4459537302298931,0.2857142857142857,0.6034925913145551,0.3968253968253968,0.05746495219702856,0.06651339205665793,-0.24805170119749087,-0.2902762827412989,0.2538593481989711,47.0,0.28154116999312,0.25814136968941964,0.0,0.0,-1.0014081307457225,41.29363636363637,52.61,35.12,-0.24805170119749087,0.49800683371298415,-0.041983136296589896
2009-04,34.57,-0.049657592299577225,0.0347297999779701,-0.04745312736715057,-0.11646438948959092,-0.40305163008189027,0.047619047619047616,-0.7549427142045267,0.023809523809523808,-0.8540040029501418,0.4087301587301587,-0.22785118015332959,0.7632275132275133,0.8379962750328389,0.3803883901202689,-0.367514783080035,-0.622434247739818,0.11691272732309077,0.056198589287129064,0.062459416523110795,0.7066516527552683,0.4,0.43789177723183154,0.42857142857142855,0.43890391357053793,0.3968253968253968,0.05887552216481545,0.05238946678205157,-0.13314944834503517,-0.3606436101350101,0.20627802690582983,49.0,0.24277213401861875,0.16595802471153998,0.0,0.0,-0.5270915340511971,36.45772727272727,40.52,33.19,-0.14684106614017778,0.22084965351009367,-0.051778523071552285
2009-05,33.42,-0.01691184054077688,0.055048485849690465,0.12544245584611202,-0.13368099244528153,-0.3486234674085025,0.1746031746031746,-0.3512946126477708,0.0873015873015873,-0.8048206685270857,0.34523809523809523,-0.3629679872977822,0.7222222222222222,0.6745810153265286,0.5630360387693573,0.9072361901429725,-0.6671689591973191,-0.015345484146731092,-0.08439232377898565,0.08687729357475749,0.7129944946710086,0.6,0.5091869607304415,0.42857142857142855,0.46543717766243264,0.38095238095238093,0.13000835469697886,0.0647070137428791,-0.24712773147105205,-0.3647595514160805,0.30216284987277353,61.0,0.21997008522980066,0.12526801000829457,0.0,0.0,0.011673374650011392,32.88842105263158,44.39,28.67,-0.24712773147105205,0.5483083362399721,0.016163103315836702
2009-06,27.26,-0.03638074543711234,-0.15215728882987634,-0.14836940551293942,-0.2010374660512615,-0.3723980804861249,0.015873015873015872,-0.8361178542529638,0.007936507936507936,-1.0050602065673828,0.1984126984126984,-0.9443281166242784,0.5370370370370371,0.08451115146357527,-1.6154070515925876,-1.113829129828302,-1.0414575421272272,-0.15594517214681325,-0.1148515121377991,-0.10429122548433789,0.002511691425078883,0.2,0.2631192079209668,0.47619047619047616,0.4164341833239731,0.4444444444444444,0.04813251411535037,0.046042175440601664,-0.20011737089201864,-0.38589772471277317,0.09549071618037168,57.0,0.03290461672685906,0.16550808168583936,0.0,0.0,0.10821026237131459,30.858636363636364,34.95,26.54,-0.2200286123032904,0.3168801808590809,-0.11661683041435278
2009-07,25.62,-0.04091566694784454,0.038190798732390174,0.02649947427106092,-0.018178802680048456,-0.329533981392927,0.20634920634920634,-0.6394885650826894,0.10317460317460317,-0.7182735755130546,0.12698412698412698,-0.75707882419117,0.46164021164021163,-0.07117123297683069,0.42133040953141737,0.20672182203521086,-0.09785988352556303,0.04988212319371943,0.2064201857136334,0.042519085084782665,0.3897943073758911,0.6,0.4808879922550564,0.38095238095238093,0.42787355764250173,0.42857142857142855,0.03514020697518912,0.040948142738407724,-0.09213323883770363,-0.42284298265375087,0.38388625592417097,47.0,0.07667321413461496,0.050310912849512016,0.0,0.0,0.11759025910848064,25.544347826086955,28.22,24.0,-0.09213323883770363,0.17583333333333329,0.0029616013071895875
2009-08,23.97,0.03740342507988892,-0.015318039113088489,-0.155401461728911,-0.06657024802229561,-0.30934803909602593,0.047619047619047616,-0.44892511816101954,0.023809523809523808,-0.641162544052332,0.011904761904761904,-0.7940894685592047,0.36507936507936506,-0.2567588674996683,-0.17490147512764856,-1.2546725598816006,-0.3708906012981139,0.12476538350273403,-0.04839144534224715,0.0005320199398390381,0.30300127734514454,0.6,0.560412281079685,0.42857142857142855,0.45262424701578313,0.42857142857142855,0.03838650425048219,0.04561492404723523,-0.15390045887751502,-0.2846911369740376,0.1910946196660479,61.0,0.005433163767401424,0.00647159813736048,0.0,0.0,0.34516435039818516,25.502857142857142,28.33,22.94,-0.15390045887751502,0.23496076721883163,-0.06010531032937483
2009-09,22.85,-0.007846596492380176,0.03790866398189774,0.027958333128729862,-0.003494979529599096,-0.10027099958213137,0.20634920634920634,-0.39818992744332576,0.10317460317460317,-0.4027190145640909,0.051587301587301584,-0.7826350210042535,0.31216931216931215,-0.3839988674915389,0.4577415297444745,0.23871412379256415,-0.02059215644468207,0.047858994835065616,0.1558133938813615,0.038740801965135616,0.45246808574421626,0.4,0.291496984811311,0.42857142857142855,0.45836145781617993,0.4126984126984127,0.054694096854830176,0.042517598965784664,-0.08122235625251306,-0.19343452170843622,0.44808743169398924,32.0,0.031596101109509916,0.019991200477791665,0.0,0.0,0.38444509356092776,22.685,24.87,21.21,-0.08122235625251306,0.17256011315417252,0.007273528763500181
2009-10,25.41,-0.0070588528396249295,0.14273763651782057,0.09704328249115957,0.10619167999185875,-0.05661167294870095,0.8412698412698413,0.676983968443103,0.49206349206349204,-0.005658057116112179,0.24603174603174602,-0.4874155007998721,0.43915343915343913,-0.10317894636822855,1.6764803968907653,0.8059543776213539,0.6085914189906559,0.18843199054448156,0.10968665952145784,0.11745390318642562,0.7125655463888929,0.8,0.4703658379525348,0.6190476190476191,0.4442925397747426,0.47619047619047616,0.054402852390486,0.04703158600263578,-0.04831460674157295,-0.10307094952347329,0.7284210526315791,53.0,0.20726647114568192,0.038765274886064086,0.0,0.0,1.164399469242975,23.31714285714286,26.7,21.95,-0.04831460674157295,0.21640091116173132,0.08975615733366005
2009-11,21.94,-0.041514553187605774,0.06253505994471631,0.013768000868803032,-0.14683134248498853,-0.044134642022728876,0.15873015873015872,-0.253625153867802,0.07936507936507936,-0.27357706384102753,0.03968253968253968,-0.6000676748202973,0.23941798941798942,-0.5210523530279354,0.7644448424103607,0.11900863426632084,-0.8758237315698936,0.11130211902062959,-0.25302302247684727,0.0974949033935231,0.9883188155573617,0.4,0.5069175066781021,0.3333333333333333,0.433274305817004,0.4603174603174603,0.0627686612050727,0.05004354955677887,-0.23845886844845532,-0.23845886844845532,0.24505494505494516,20.0,0.027076110251178724,0.012606429431360956,0.0,0.0,0.34644252095249534,22.364761904761906,28.81,19.71,-0.23845886844845532,0.46169457128361224,-0.018992462632542728
2009-12,20.35,0.004432413068066854,0.0344947971695837,-0.036192128593416584,-0.07523054295847986,-0.11587020545160964,0.1746031746031746,-0.7361436405309055,0.0873015873015873,-0.447021410811513,0.04365079365079365,-0.5136036128893712,0.17063492063492064,-0.7374166918921741,0.4153029896778851,-0.3081134028258016,-0.4419580135858787,0.10518172293258399,0.07160079952650866,0.052406831207317,0.4618076105359332,0.4,0.28535937733044014,0.42857142857142855,0.43191023539618,0.4603174603174603,0.03208003485840334,0.03907705185780095,-0.08866995073891615,-0.29364803887539037,0.39449541284403755,41.0,0.026293437589062312,0.017357356061731336,0.0,0.0,-0.22254002764153435,20.41809523809524,22.33,19.06,-0.08866995073891615,0.17156348373557195,-0.00333504361210879
2010-01,23.29,0.041197762836671536,0.10731844469952723,0.2471520913662184,0.13937558507571213,-0.09417756627544804,0.873015873015873,0.9725424420938475,0.6825396825396826,0.1601043767699256,0.3412698412698413,-0.17636555763849984,0.3082010582010582,-0.35510460329995985,1.2099366069670594,1.9703235057662332,0.7667438563836118,-0.032515201967163954,0.2605530942898646,0.07413378158626244,0.6625359171587465,0.8,0.6270431610046516,0.47619047619047616,0.49374173516883446,0.3968253968253968,0.06737548359631715,0.05278616196482095,-0.04588283490372802,-0.19160013884068028,0.8271604938271604,61.0,0.2628759720957787,0.07839386917406257,0.0,0.0,1.1489079997323475,20.2605,24.41,17.93,-0.04588283490372802,0.36140546569994436,0.14952740554280486
2010-02,20.59,-0.02256998566613122,-0.010147465667574185,-0.09667795781985289,-0.15782117115338146,0.005356720868391118,0.5079365079365079,0.0,0.2698412698412698,-0.33116581267499173,0.1349206349206349,-0.3589942332183179,0.15873015873015872,-0.6998660366062072,-0.1040449681100367,-0.7009321185771352,-0.7895944871069738,0.07638302648470452,-0.391283225608805,0.027429003654659494,0.3806929389806532,0.4,0.450855255163765,0.42857142857142855,0.5440015923571954,0.42857142857142855,0.03840398846933838,0.04656892994703974,-0.14351081530782028,-0.1760704281712685,0.2499999999999998,21.0,0.06395402667067392,0.07096660824996098,0.0,0.0,0.3589942332183179,21.366315789473685,24.04,19.44,-0.14351081530782028,0.23662551440329205,-0.03633362892895853
2010-03,17.68,-0.003951458711927369,0.027524673390090015,0.013667638728663611,-0.10002958940513951,-0.14162917302921718,0.14285714285714285,-0.857077305468627,0.07142857142857142,-0.845354580591003,0.03571428571428571,-0.5759092398673203,0.0291005291005291,-1.0474925754342976,0.30397936327959685,0.10673341854623825,-0.539045925440721,0.04138170805151642,0.03433308503980159,0.05134124229607561,0.462225340869578,0.4,0.289275658957145,0.38095238095238093,0.46895874935279763,0.4126984126984127,0.024332385710542456,0.026019722870777525,-0.10162601626016265,-0.2757066775911512,0.3377483443708608,43.0,0.020550536281077295,0.015163749433208418,0.0,0.0,-0.2811680656013067,18.151818181818182,20.3,16.66,-0.12906403940886702,0.2184873949579833,-0.025992888265638392
2010-04,18.27,-0.07586575077471336,0.040776383445878306,0.11778303565638337,0.05224439903751943,-0.24276371350633408,0.49206349206349204,-0.03132662178076508,0.2777777777777778,-0.41546246963013145,0.1388888888888889,-0.43161709422428474,0.07275132275132275,-0.8985157598795752,0.4191103226655295,0.8560268729936265,0.262020183086233,-0.03623026876462676,0.15621987292268402,0.028337240817897492,0.7774680511248334,0.6,0.677716100976479,0.47619047619047616,0.4918952847723033,0.4126984126984127,0.023964877951781084,0.0434578062077121,-0.09643916913946582,-0.24001663893510816,0.613861386138614,56.0,0.08378754698675062,0.05510134190213828,0.0,0.0,0.4002904724435197,17.328181818181818,20.22,15.17,-0.09643916913946582,0.33289386947923516,0.054351817847961836
2010-05,24.01,0.005010448895443886,-0.12511414256199282,0.15951001055996405,0.20549512380178703,0.15366488919346377,0.8412698412698413,1.4322268927335118,0.9126984126984127,0.8893810444442487,0.6706349206349206,0.13972432045845284,0.3386243386243386,-0.24176575046089493,-0.883672686984035,0.796632414871669,0.7082097535499611,-0.4097382956839497,0.1089053532918367,-0.17404155299098972,0.9149989359473046,0.4,1.1609085418571543,0.5238095238095238,0.7937024903708295,0.4444444444444444,0.08902281867294662,0.06825649433933131,-0.25132522606797625,-0.25132522606797625,0.41594202898550736,4.0,0.19610524369026794,0.4745296769446526,0.0,0.0,1.292502572275059,24.537894736842105,32.07,18.93,-0.25132522606797625,0.694136291600634,-0.02151344858650417
2010-06,21.9,-0.011350859668689317,0.12482834360221551,0.1362748785702732,-0.09198377341070696,0.2101011209010304,0.6825396825396826,0.5687210906405785,0.746031746031746,0.5206380042827156,0.4801587301587302,-0.011720905063367868,0.19576719576719576,-0.4511749246351486,0.8328245332003865,0.6428965692844428,-0.29945176597614326,0.11338180863415781,-0.297478897212494,0.1467292420333362,0.720525415546611,0.6,0.564114859369014,0.38095238095238093,0.8415137347578672,0.4444444444444444,0.05314892256949801,0.042940721939228974,-0.17700112739571594,-0.3171188026192704,0.4007633587786258,25.0,0.3346475061890912,0.14551122396963898,0.0,0.0,0.5804419957039464,21.022857142857145,26.61,18.75,-0.17700112739571594,0.4192,0.04172329437347089
2010-07,19.26,0.00991398675765165,-0.018519047767237673,-0.024109913664544624,-0.1343747544442726,-0.023095714794649336,0.20634920634920634,-0.43567415933399434,0.4126984126984127,-0.11615778997731288,0.23809523809523808,-0.19421610523744146,0.07936507936507936,-0.7331041991997276,-0.12921795759843913,-0.11895559615929426,-0.4575064897194102,-0.012928181869930722,-0.044568074761915266,0.013474941386160566,0.09330039482623072,0.4,0.3744290347671245,0.47619047619047616,0.7758338381009127,0.4603174603174603,0.028469311679824926,0.04427699195407622,-0.14966887417218533,-0.39943872778297473,0.36278195488721865,47.0,0.11136675843651556,0.12672847965872253,0.0,0.0,-0.24145805409655288,19.873636363636365,23.92,17.33,-0.19481605351170572,0.38026543566070425,-0.030876904075751277
2010-08,18.79,0.048524100578664964,-0.005837108640222688,0.021517774809144186,0.012855024371929868,-0.1508761081162251,0.36507936507936506,-0.28223463180112973,0.46825396825396826,-0.10111508012422873,0.25396825396825395,-0.21965070437544917,0.08465608465608465,-0.7502376747931174,-0.06460496652010812,0.16840325812680648,0.06942507993260333,-0.03319199208958956,0.20456632151572363,-0.008897828728777419,0.43488131820680725,0.4,0.37345770197974454,0.5238095238095238,0.446522003681587,0.4603174603174603,0.03735246378926827,0.04509411987624831,-0.080724070450098,-0.2938744832769635,0.4811320754716974,61.0,0.122883650463383,0.13108460350487094,0.0,0.0,-0.06258392742568056,18.471363636363638,20.44,17.26,-0.080724070450098,0.18424101969872542,0.017250289145360087
2010-09,16.77,0.005980879072414513,0.03026865460417083,0.09698122340157767,-0.1062545702547073,-0.26689506098733773,0.25396825396825395,-0.6707330815178055,0.15873015873015872,-0.7493957791182871,0.07936507936507936,-0.4920567784269232,0.026455026455026454,-0.9788200791171929,0.38872122740805076,0.8806793237088297,-0.6658372894229307,-0.036443914193236004,-0.0839842967322042,0.05556736180767256,0.1159891509834004,0.8,0.30605449618114966,0.47619047619047616,0.3393633249427555,0.49206349206349204,0.026821547363170446,0.03194874960488484,-0.111287758346582,-0.298913043478261,0.424657534246575,61.0,0.047299589124115256,0.032065490240964105,0.0,0.0,-0.17867630309088234,16.380526315789474,18.23,15.22,-0.08008776741634671,0.19776609724047312,0.02377662821707416
2010-10,18.6,0.11436147651680262,0.0899482366629396,0.1240526486699789,0.10357000488403845,-0.02495483889317196,0.8095238095238095,0.6909524111857334,0.4444444444444444,-0.13849827614474167,0.36904761904761907,-0.1708867805884081,0.12301587301587301,-0.6970505638475757,1.070054736805181,1.043528665448874,0.6012051490564897,0.05584382465590032,0.20982457513874575,0.0652887116905495,0.815926212466579,0.6,0.6341481163420388,0.47619047619047616,0.4502622305643661,0.49206349206349204,0.05105194777328317,0.04973311330887982,-0.09444985394352468,-0.09444985394352468,0.5836909871244639,53.0,0.2747955604590756,0.09425205858854348,0.0,0.0,0.8618391917741415,17.05047619047619,20.54,15.88,-0.09444985394352468,0.29345088161209065,0.09087862369435307
2010-11,22.76,-0.02602054870189585,0.16541778234049254,0.10068487885222677,0.2159201424298116,0.24020389641142126,0.9841269841269841,1.8555165031986323,0.9682539682539683,1.917711822837989,0.8928571428571429,0.6603855079408993,0.3664021164021164,-0.21651823312850133,1.7970297101582893,0.7734323214855027,1.1445679375006295,0.2301506858287583,0.10106357294475554,0.11400822461910882,0.9451053892664913,0.6,0.653417012925807,0.47619047619047616,0.5546070623644991,0.47619047619047616,0.09312510116743097,0.07090789842315055,-0.14080785201962998,-0.14080785201962998,0.581369248035915,1.0,0.7658812311531236,0.12697591170401934,0.32058705271702503,0.02574605575479912,1.195130995257733,19.83590909090909,26.49,17.58,-0.14080785201962998,0.506825938566553,0.1474140104035382
2010-12,15.83,-0.022486893796623164,-0.11109263427877325,-0.01815386318556156,-0.3167869203754172,-0.04327003794001216,0.015873015873015872,-0.9905030136224011,0.03968253968253968,-1.4973976209443844,0.027777777777777776,-0.759178407410566,0.009259259259259259,-1.024659718062413,-1.082370114768361,-0.12506753425727182,-1.5060282699686016,-0.20403140537198494,-0.4842175977162144,-0.03566717704653105,0.16266211739615824,0.2,0.42531982775061117,0.3333333333333333,0.5798149161871428,0.4126984126984127,0.042639625057133125,0.043756095773276715,-0.2501184272856466,-0.40241600604001504,0.02583025830258313,23.0,0.007029382126057862,0.020748395651719913,0.0,0.0,-0.23132460621183515,17.721818181818183,23.2,15.69,-0.3176724137931034,0.478648820905035,-0.10675079511644614
2011-01,16.3,0.11701645838618813,0.007389196182371105,-0.015220994010355149,0.029258233919795984,-0.12009800911482404,0.3492063492063492,-0.402408775549316,0.2619047619047619,-0.39347758667933974,0.14285714285714285,-0.565967160386956,0.047619047619047616,-0.8822617144278457,0.06944403344821796,-0.10114996984480562,0.13417178666426904,0.02999938637509736,0.3460451542952132,0.0004229500109911091,0.8307344444981334,0.2,0.6182417424662564,0.42857142857142855,0.5744610931389955,0.3968253968253968,0.04460797142877747,0.05147530611276198,-0.05616676317313252,-0.3846734616836541,0.6711864406779664,44.0,0.07390771925824423,0.06894942359889862,0.0,0.0,0.16355838483764007,15.823809523809524,17.27,14.32,-0.05616676317313252,0.20600558659217882,0.03009328919650911
2011-02,20.06,0.011531840002084959,0.06593530875367248,0.13139722378432284,0.2630624143986062,0.009013581305361562,0.8888888888888888,0.901066856135777,0.9047619047619048,1.0228710140041573,0.7896825396825397,0.43163566665942077,0.291005291005291,-0.38675488823208876,0.5931267883440023,0.8357967663756177,1.1546853389363068,0.0004733937230221308,0.42330898453520316,0.0033014005635281507,0.5882558518616713,0.6,0.6492383562213239,0.6190476190476191,0.5831536584332159,0.47619047619047616,0.05854345387501203,0.06744963409841345,-0.06480186480186478,-0.24273310683276705,0.8050490883590462,61.0,0.5086205101732444,0.2810620295092952,0.15500665332674116,0.013789667209403661,0.4694311894763562,18.618823529411763,21.45,15.52,-0.06480186480186478,0.38208762886597936,0.07740427145204087
2011-03,16.57,0.0012077296153996109,-0.007215906235272129,-0.28571877045438354,-0.16025323862598384,-0.08831810683330854,0.4444444444444444,-0.10792634608344312,0.3492063492063492,-0.47966179218932614,0.23412698412698413,-0.5675630161650199,0.07804232804232804,-0.8129619461289413,-0.04690966052816429,-1.3133944704613256,-0.5083391738079042,0.2712869579838393,-0.4457098543688067,0.030939626770914497,0.2796859141402846,0.8,1.1709955539761325,0.5238095238095238,0.8186675483877428,0.5079365079365079,0.04501795178597767,0.0864919433987435,-0.42103424178895876,-0.42103424178895876,0.08015267175572524,12.0,0.11431829111350243,0.1198086930134817,0.0,0.0,0.4596366700815768,18.37727272727273,28.62,15.52,-0.42103424178895876,0.8440721649484537,-0.09834281474152862
2011-04,18.36,0.014815085785140347,0.08582372839397356,0.01758287055786667,0.10258055375387265,0.2277839308707117,0.6349206349206349,0.2220537357785769,0.6031746031746031,0.17004079175918574,0.5,-0.0036183532025801457,0.21296296296296297,-0.5187549824959179,0.5869359158645736,0.08502724144098528,0.3423132440614524,0.15406458623008046,0.2628337923798565,0.061399787024003886,0.40352695078620904,0.8,0.37746915367699246,0.5238095238095238,0.8031654027655118,0.5555555555555556,0.03466811225892955,0.04039466481119633,-0.06134969325153372,-0.3584905660377359,0.6480938416422289,33.0,0.3213308970464851,0.1786691029535149,0.0,0.0,0.22567208898115704,17.966190476190476,19.56,16.15,-0.06134969325153372,0.21114551083591326,0.02191947838532693
2011-05,18.56,-0.04529473550512453,-0.03650233337573905,-0.06669137449867257,0.025649427950850345,-0.07771905517573519,0.6190476190476191,0.16146343556582868,0.6587301587301587,0.2775825256015681,0.5555555555555556,0.08594745725504889,0.23544973544973544,-0.47047503344252106,-0.2549799954983134,-0.32941255864146024,0.08742557963581148,-0.006313292252805525,-0.06332376963328157,-0.042609340030703415,0.5373679273743349,0.4,0.5264060440802718,0.5238095238095238,0.7720498756453245,0.5079365079365079,0.0550063320990362,0.05345044496796982,-0.11619047619047629,-0.3515024458420686,0.3423180592991912,53.0,0.2425545191349777,0.3130010364205779,0.0,0.0,0.07551597831077979,19.227,21.0,17.29,-0.11619047619047629,0.21457489878542524,-0.03469079939668185
2011-06,19.24,-0.07072387416948134,-0.0362376980983119,-0.03423067283854442,0.03598271787950624,0.1506053434144885,0.6031746031746031,0.37896600452910373,0.7142857142857143,0.47011701862077937,0.7103174603174603,0.369339992280885,0.30687830687830686,-0.34349623015388214,-0.4007303512535562,-0.267665299601,0.19416053193682273,-0.03824472335807938,0.010333289928655898,-0.04480501187914672,0.6405475514004701,0.4,0.5364066429327203,0.5238095238095238,0.48466553207074364,0.5238095238095238,0.046766530769950174,0.05177264802488314,-0.12901765504753293,-0.12901765504753293,0.3325526932084305,8.0,0.28493452828228993,0.4253829320351704,0.0045878014226761596,0.0053144492294189055,0.00962601224821874,19.806666666666665,22.09,17.82,-0.12901765504753293,0.23961840628507303,-0.02860989565802763
2011-07,21.0,0.05380270599297621,0.159721724876714,0.022635206692580567,0.08753099248586249,0.14916313831621908,0.9365079365079365,0.8297227539027984,0.9444444444444444,1.2388698904284403,0.9563492063492064,1.0796086577406583,0.48148148148148145,-0.0807344010031567,1.5449389872850925,0.15481634426982446,0.41312792239216606,0.2968082430608474,0.05154827460635625,0.13888101238008005,0.8456441416259493,0.6,0.5858618444430096,0.5714285714285714,0.550172551902509,0.5396825396825397,0.03929651693988519,0.03749709323726288,-0.04065783462768391,-0.0493435943866003,0.8164948453608247,29.0,0.7882053826664334,0.16814382368277306,0.5750254471551707,0.01221657261387709,-0.2498859038378599,19.14,21.89,17.04,-0.04065783462768391,0.28462441314554,0.09717868338557989
