name,model_name,rank_threshold,otm,spread_width,coverage,dd_trigger,premium_markup,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,ActiveMonths,AnnualPremium,AvgPayoff,AvgTurnover,MDD9Pass
logit_s_l5_c01_rq0.85_otm0.075_w0.100_cov0.50_dd0.99,logit_s_l5_c01,0.85,0.075,0.1,0.5,-0.99,0.1,129.0,0.14530773759183657,0.21509615655233663,0.7389853542478761,1.3076330379711212,-0.27415013337507044,0.5300297898926719,4.299456842486741,0.6124031007751938,13,0.006276497815391354,8.797541049644205e-06,0.10812079699268384,False
logit_s_l5_c01_rq0.85_otm0.075_w0.100_cov1.00_dd0.03,logit_s_l5_c01,0.85,0.075,0.1,1.0,-0.03,0.1,129.0,0.11094264232597251,0.20520607478917346,0.615545920304518,1.0409389580255202,-0.3108976240032295,0.3568462212654931,3.0987397117911923,0.6046511627906976,107,0.057323642595702134,0.0016594951071657055,0.10925148316379216,False
logit_s_l5_c01_rq0.85_otm0.075_w0.100_cov1.00_dd0.05,logit_s_l5_c01,0.85,0.075,0.1,1.0,-0.05,0.1,129.0,0.10559024389131055,0.20905182692992824,0.5848375442684829,0.9723394218215528,-0.3108976240032296,0.3396302697064474,2.941965835861225,0.6046511627906976,102,0.05209763449553316,0.0008875349614832855,0.10898648273610133,False
logit_s_l5_c01_rq0.85_otm0.075_w0.100_cov1.00_dd0.99,logit_s_l5_c01,0.85,0.075,0.1,1.0,-0.99,0.1,129.0,0.138283095696194,0.21520645300035462,0.7098474778295697,1.2461963313997926,-0.29594477654907736,0.4672597952519096,4.024302124554987,0.6124031007751938,13,0.012477291686645152,1.7517420505322798e-05,0.10828339747067779,False
logit_s_l5_c01_rq0.85_otm0.075_w0.100_cov1.50_dd0.03,logit_s_l5_c01,0.85,0.075,0.1,1.5,-0.03,0.1,129.0,0.07969681622832558,0.20476236527643293,0.4766306648860744,0.7671100419951198,-0.36553293878275306,0.21802909607468163,2.2803135766225187,0.6046511627906976,108,0.08427883324175153,0.0015949448531816437,0.1096699252588123,False
logit_s_l5_c01_rq0.85_otm0.075_w0.100_cov1.50_dd0.05,logit_s_l5_c01,0.85,0.075,0.1,1.5,-0.05,0.1,129.0,0.0811105060478241,0.2069364362057216,0.48011732264662155,0.7722924265584981,-0.3700158927347833,0.21920816819066138,2.3126155606540317,0.6046511627906976,105,0.07938806918358211,0.0013197158476026122,0.10957270546859711,False
logit_s_l5_c01_rq0.85_otm0.075_w0.100_cov1.50_dd0.99,logit_s_l5_c01,0.85,0.075,0.1,1.5,-0.99,0.1,129.0,0.13134391181208627,0.2154800152395903,0.6805725103883854,1.185486073949312,-0.3169672675730373,0.4143768939227181,3.7682735675933343,0.6124031007751938,13,0.018603905945516665,2.616066220180902e-05,0.10844416281798613,False
logit_s_l5_c01_rq0.85_otm0.075_w0.150_cov0.50_dd0.03,logit_s_l5_c01,0.85,0.075,0.15,0.5,-0.03,0.1,129.0,0.1307923488970315,0.20894281548139504,0.6933974532018117,1.202618473741993,-0.283311661282848,0.4616553667604003,3.7485711575009533,0.6046511627906976,101,0.029540983736576543,0.0008369476251130629,0.10858586639004356,False
logit_s_l5_c01_rq0.85_otm0.075_w0.150_cov0.50_dd0.05,logit_s_l5_c01,0.85,0.075,0.15,0.5,-0.05,0.1,129.0,0.12861513157030946,0.2110963538563357,0.6793480243973923,1.165490462676992,-0.283311661282848,0.4539704824995001,3.671707595837497,0.6046511627906976,90,0.02559193551597675,0.0003931540257831552,0.108502157597527,False
logit_s_l5_c01_rq0.85_otm0.075_w0.150_cov0.50_dd0.99,logit_s_l5_c01,0.85,0.075,0.15,0.5,-0.99,0.1,129.0,0.144911940544173,0.2150738123171389,0.7374173709600048,1.304249839935411,-0.275220989161976,0.5265293936535046,4.283511242137086,0.6124031007751938,13,0.006618891134422928,8.796358125542417e-06,0.10812880462114527,False
logit_s_l5_c01_rq0.85_otm0.075_w0.150_cov1.00_dd0.03,logit_s_l5_c01,0.85,0.075,0.15,1.0,-0.03,0.1,129.0,0.10674410072603946,0.20449381953746107,0.5984564522418033,1.0033332390782612,-0.313550130849477,0.34043711108283053,2.9751411112969817,0.6046511627906976,107,0.06100929778298768,0.0016554572673649138,0.10928347399267965,False
logit_s_l5_c01_rq0.85_otm0.075_w0.150_cov1.00_dd0.05,logit_s_l5_c01,0.85,0.075,0.15,1.0,-0.05,0.1,129.0,0.10187103959679478,0.2083375353446011,0.5699692900996502,0.9403663483743239,-0.313550130849477,0.32489554165008155,2.837303301019216,0.6046511627906976,102,0.05537237944291315,0.0008856854538594934,0.10908012214534842,False
logit_s_l5_c01_rq0.85_otm0.075_w0.150_cov1.00_dd0.99,logit_s_l5_c01,0.85,0.075,0.15,1.0,-0.99,0.1,129.0,0.13750237446751612,0.21518678775329342,0.7066740205316493,1.239511550547721,-0.29800783728696767,0.4614052292024378,3.994729280379281,0.6124031007751938,13,0.013151863672557194,1.7512731111456208e-05,0.10829919335699616,False
logit_s_l5_c01_rq0.85_otm0.075_w0.150_cov1.50_dd0.03,logit_s_l5_c01,0.85,0.075,0.15,1.5,-0.03,0.1,129.0,0.07402864203026405,0.20391090023761627,0.45197093715212094,0.7195427711464197,-0.38120640525996585,0.19419569296003775,2.1548672938882403,0.6046511627906976,108,0.08933607175756958,0.0015907564541039658,0.10978529814880057,False
logit_s_l5_c01_rq0.85_otm0.075_w0.150_cov1.50_dd0.05,logit_s_l5_c01,0.85,0.075,0.15,1.5,-0.05,0.1,129.0,0.07571923847195361,0.20615042188703173,0.45692479646329864,0.7275062467748669,-0.3847168313498526,0.19681810698606084,2.191611442430527,0.6046511627906976,105,0.08418486508187384,0.0013156478216790341,0.10970927546846103,False
logit_s_l5_c01_rq0.85_otm0.075_w0.150_cov1.50_dd0.99,logit_s_l5_c01,0.85,0.075,0.15,1.5,-0.99,0.1,129.0,0.1301887932082384,0.21548619120612972,0.6757745468744238,1.1756098744300052,-0.319948883483855,0.40690497741589365,3.7271186056583203,0.6124031007751938,13,0.01960081080929703,2.615020497550742e-05,0.10846753515742047,False
logit_s_l5_c01_rq0.85_otm0.075_put_cov0.50_dd0.03,logit_s_l5_c01,0.85,0.075,1.0,0.5,-0.03,0.1,129.0,0.12921124222976155,0.2080837980240618,0.6887542851954304,1.188248415220574,-0.28356284971704926,0.4556705589561322,3.6926090309815223,0.6046511627906976,101,0.03090442236371906,0.0008364222156316507,0.10856122157053621,False
logit_s_l5_c01_rq0.85_otm0.075_put_cov0.50_dd0.05,logit_s_l5_c01,0.85,0.075,1.0,0.5,-0.05,0.1,129.0,0.1271445647177969,0.21021701434253057,0.675188713380459,1.1526500185005844,-0.28356284971704937,0.44838230693712855,3.6206031687907836,0.6046511627906976,90,0.02685815785612535,0.0003929178285646336,0.1085509397032272,False
logit_s_l5_c01_rq0.85_otm0.075_put_cov0.50_dd0.99,logit_s_l5_c01,0.85,0.075,1.0,0.5,-0.99,0.1,129.0,0.1448077220851065,0.21506092521430367,0.7370214719219819,1.3033894546846698,-0.2754247434186725,0.525761484925792,4.279321491029516,0.6124031007751938,13,0.0067089377394955255,8.796231743937078e-06,0.10813066684759094,False
logit_s_l5_c01_rq0.85_otm0.075_put_cov1.00_dd0.03,logit_s_l5_c01,0.85,0.075,1.0,1.0,-0.03,0.1,129.0,0.1037164402436459,0.20320848133471034,0.5875423475214838,0.97686147379473,-0.31402798563239864,0.33027769813183605,2.888805147984635,0.6046511627906976,107,0.06361245987445407,0.0016534085539914231,0.10923889078305127,False
logit_s_l5_c01_rq0.85_otm0.075_put_cov1.00_dd0.05,logit_s_l5_c01,0.85,0.075,1.0,1.0,-0.05,0.1,129.0,0.09855094973150624,0.20705953155866472,0.5576903157899065,0.9130081649203858,-0.31402798563239864,0.3138285574549717,2.7467377210456103,0.6046511627906976,103,0.058250366946832804,0.0008847639792389682,0.10918927160264022,False
logit_s_l5_c01_rq0.85_otm0.075_put_cov1.00_dd0.99,logit_s_l5_c01,0.85,0.075,1.0,1.0,-0.99,0.1,129.0,0.13729714443912644,0.21516936020978208,0.7058672923974144,1.2378175570049752,-0.298399704415097,0.46011152962851304,3.9869881843067065,0.6124031007751938,13,0.01332875211330544,1.7512230178460457e-05,0.10830285251563956,False
logit_s_l5_c01_rq0.85_otm0.075_put_cov1.50_dd0.03,logit_s_l5_c01,0.85,0.075,1.0,1.5,-0.03,0.1,129.0,0.06296396894994793,0.20147566393823135,0.4035058344630542,0.6325186792285702,-0.3859423472050204,0.16314345758098475,1.9278548998972314,0.5968992248062015,110,0.09927368209070439,0.0015887207709746843,0.11017372064019848,False
logit_s_l5_c01_rq0.85_otm0.075_put_cov1.50_dd0.05,logit_s_l5_c01,0.85,0.075,1.0,1.5,-0.05,0.1,129.0,0.06469408846260949,0.20376596656452128,0.40922727773418394,0.6418561709178512,-0.3892867028960698,0.16618622722359272,1.9618556939641192,0.5968992248062015,107,0.09406966984771173,0.001313625730301014,0.1101052575214718,False
logit_s_l5_c01_rq0.85_otm0.075_put_cov1.50_dd0.99,logit_s_l5_c01,0.85,0.075,1.0,1.5,-0.99,0.1,129.0,0.12988564475227604,0.2154718880749624,0.6745482345272695,1.1731153644490944,-0.3205142621092739,0.40524138894010814,3.7163856774179305,0.6124031007751938,13,0.019861469652053508,2.6149088071246737e-05,0.10847292874360341,False
logit_s_l5_c01_rq0.85_otm0.100_w0.050_cov0.50_dd0.03,logit_s_l5_c01,0.85,0.1,0.05,0.5,-0.03,0.1,129.0,0.14149679433248807,0.21215995285280234,0.730654335428949,1.2847922771569953,-0.2673527300894383,0.5292513537645669,4.148135975944203,0.6124031007751938,96,0.013709933702897099,0.0003263993242333548,0.10827186017143577,False
logit_s_l5_c01_rq0.85_otm0.100_w0.050_cov0.50_dd0.05,logit_s_l5_c01,0.85,0.1,0.05,0.5,-0.05,0.1,129.0,0.1429610567488393,0.2122422191588687,0.7365365033053217,1.298242318452642,-0.26735273008943816,0.5347282472148842,4.20569629167999,0.6124031007751938,89,0.01243228487982909,0.0003263993242333548,0.10821983234260783,False
logit_s_l5_c01_rq0.85_otm0.100_w0.050_cov0.50_dd0.99,logit_s_l5_c01,0.85,0.1,0.05,0.5,-0.99,0.1,129.0,0.14875902436320132,0.21511311667450606,0.7530745303484457,1.3375013254509232,-0.26340363225765895,0.564756921110665,4.440798455219547,0.6124031007751938,13,0.0031703284859630073,0.0,0.10804108804666492,False
logit_s_l5_c01_rq0.85_otm0.100_w0.050_cov1.00_dd0.03,logit_s_l5_c01,0.85,0.1,0.05,1.0,-0.03,0.1,129.0,0.12968405333120336,0.2096682416966407,0.6870191245939294,1.1877641546903028,-0.2827791201701615,0.45860547714119193,3.7092638886796707,0.6046511627906976,103,0.028137703903932314,0.0006488045099123039,0.10860228634881004,False
logit_s_l5_c01_rq0.85_otm0.100_w0.050_cov1.00_dd0.05,logit_s_l5_c01,0.85,0.1,0.05,1.0,-0.05,0.1,129.0,0.1266008494434856,0.21196311513924534,0.6689425806817214,1.1430038074910978,-0.2827791201701615,0.44770225385560264,3.601872199754148,0.6046511627906976,95,0.025442786362365143,0.00023948043477613293,0.10849740995974465,False
logit_s_l5_c01_rq0.85_otm0.100_w0.050_cov1.00_dd0.99,logit_s_l5_c01,0.85,0.1,0.05,1.0,-0.99,0.1,129.0,0.14512171506256166,0.21511677225554307,0.7381770239188079,1.3055243180916758,-0.2750367936054019,0.5276447313110015,4.291955801149254,0.6124031007751938,13,0.006320603233255895,0.0,0.10812536303515552,False
logit_s_l5_c01_rq0.85_otm0.100_w0.050_cov1.50_dd0.03,logit_s_l5_c01,0.85,0.1,0.05,1.5,-0.03,0.1,129.0,0.11828061581852256,0.2076774567378293,0.6425960318736896,1.0909136998030726,-0.29783942097629634,0.39712881334111905,3.3259909801124863,0.6046511627906976,104,0.04215601362366586,0.0009672884277584217,0.10892518427327103,False
logit_s_l5_c01_rq0.85_otm0.100_w0.050_cov1.50_dd0.05,logit_s_l5_c01,0.85,0.1,0.05,1.5,-0.05,0.1,129.0,0.11235108940899541,0.2108719372047638,0.6106955719258997,1.0207901508349029,-0.29783942097629634,0.3772203459190075,3.14123377348303,0.6046511627906976,102,0.0394492485334767,0.00035701995398028163,0.10881558776306866,False
logit_s_l5_c01_rq0.85_otm0.100_w0.050_cov1.50_dd0.99,logit_s_l5_c01,0.85,0.1,0.05,1.5,-0.99,0.1,129.0,0.1415073265877287,0.21516638278498731,0.72322041061436,1.273707769315979,-0.28645447179842687,0.49399587201174844,4.148547435982566,0.6124031007751938,13,0.009451042528544985,0.0,0.10820915649378411,False
logit_s_l5_c01_rq0.85_otm0.100_w0.100_cov0.50_dd0.03,logit_s_l5_c01,0.85,0.1,0.1,0.5,-0.03,0.1,129.0,0.13914919834731765,0.21115468191840753,0.7233843663962717,1.2671929868787954,-0.2704216095883253,0.5145639010105391,4.057341333884632,0.6124031007751938,97,0.016835935043889215,0.0004088771051438259,0.10836681570327693,False
logit_s_l5_c01_rq0.85_otm0.100_w0.100_cov0.50_dd0.05,logit_s_l5_c01,0.85,0.1,0.1,0.5,-0.05,0.1,129.0,0.13997669967978577,0.21133249046640984,0.7263985107391823,1.274743817503026,-0.2704216095883253,0.5176239424537057,4.089137635231126,0.6124031007751938,91,0.016112170218677172,0.0004088771051438259,0.10833991114443667,False
logit_s_l5_c01_rq0.85_otm0.100_w0.100_cov0.50_dd0.99,logit_s_l5_c01,0.85,0.1,0.1,0.5,-0.99,0.1,129.0,0.1479769773325632,0.21507948929978007,0.7499616063731679,1.3307452612638262,-0.2657282323072937,0.5568733741525798,4.408406839968016,0.6124031007751938,13,0.0038473129209920906,0.0,0.10805782885810147,False
logit_s_l5_c01_rq0.85_otm0.100_w0.100_cov1.00_dd0.03,logit_s_l5_c01,0.85,0.1,0.1,1.0,-0.03,0.1,129.0,0.12491778362610617,0.20806575493140791,0.6704016158704651,1.1487785137242466,-0.28875596009138815,0.4326067714293102,3.5444463903970016,0.5968992248062015,104,0.03438387576541314,0.000811021185137531,0.10879431714919487,False
logit_s_l5_c01_rq0.85_otm0.100_w0.100_cov1.00_dd0.05,logit_s_l5_c01,0.85,0.1,0.1,1.0,-0.05,0.1,129.0,0.11962287127161808,0.21099678012827255,0.6415380555822741,1.0824911348486106,-0.28875596009138826,0.41426979111966616,3.3691584502006693,0.5968992248062015,99,0.03156471747816225,0.00023843906981817233,0.10868701070726589,False
logit_s_l5_c01_rq0.85_otm0.100_w0.100_cov1.00_dd0.99,logit_s_l5_c01,0.85,0.1,0.1,1.0,-0.99,0.1,129.0,0.1435693645392686,0.21507619641530615,0.7319074611248204,1.292086160526736,-0.2795903666714872,0.5134989672514705,4.229821185720413,0.6124031007751938,13,0.0076636986702247716,0.0,0.10815860392837946,False
logit_s_l5_c01_rq0.85_otm0.100_w0.100_cov1.50_dd0.03,logit_s_l5_c01,0.85,0.1,0.1,1.5,-0.03,0.1,129.0,0.11012750490560674,0.20580979297350366,0.6109830430615485,1.0215772714885087,-0.3065703749801678,0.3592242235171319,3.074385176374119,0.5968992248062015,105,0.05232849065089515,0.0012065971981138522,0.10924409496921722,False
logit_s_l5_c01_rq0.85_otm0.100_w0.100_cov1.50_dd0.05,logit_s_l5_c01,0.85,0.1,0.1,1.5,-0.05,0.1,129.0,0.10295622920214931,0.20974917496456882,0.5723474905385241,0.9408616077933583,-0.3065703749801677,0.3358322838885187,2.8674871903515307,0.5968992248062015,102,0.04773999085052247,0.00035471043277308386,0.10907591621712705,False
logit_s_l5_c01_rq0.85_otm0.100_w0.100_cov1.50_dd0.99,logit_s_l5_c01,0.85,0.1,0.1,1.5,-0.99,0.1,129.0,0.13919620645708952,0.2151444299754151,0.7137618086225715,1.2536817241206581,-0.2931447984851221,0.47483771561498167,4.059141570366515,0.6124031007751938,13,0.01144959851401453,0.0,0.10825866134543038,False
logit_s_l5_c01_rq0.85_otm0.100_w0.150_cov0.50_dd0.03,logit_s_l5_c01,0.85,0.1,0.15,0.5,-0.03,0.1,129.0,0.13780142665191786,0.2107629124087082,0.7187464395422405,1.2545410259800893,-0.27101931701801407,0.5084561062588704,4.00603367130222,0.6124031007751938,98,0.018004335500821596,0.00040850033032970224,0.1083716568287797,False
logit_s_l5_c01_rq0.85_otm0.100_w0.150_cov0.50_dd0.05,logit_s_l5_c01,0.85,0.1,0.15,0.5,-0.05,0.1,129.0,0.13868164206294398,0.21095466370145577,0.7219604855898677,1.2624862268215606,-0.27101931701801396,0.5117039021012888,4.039475039504422,0.6124031007751938,91,0.01723355690739574,0.00040850033032970224,0.10834401329513099,False
logit_s_l5_c01_rq0.85_otm0.100_w0.150_cov0.50_dd0.99,logit_s_l5_c01,0.85,0.1,0.15,0.5,-0.99,0.1,129.0,0.14778542241675674,0.2150609268743138,0.7492245244015135,1.3291341653270765,-0.2661942478607381,0.555178872588081,4.400505568136815,0.6124031007751938,13,0.004012992722201381,0.0,0.10806146821936462,False
logit_s_l5_c01_rq0.85_otm0.100_w0.150_cov1.00_dd0.03,logit_s_l5_c01,0.85,0.1,0.15,1.0,-0.03,0.1,129.0,0.12234148697154312,0.2074319578527006,0.6607868465722322,1.125236258817797,-0.28991636244017094,0.4219889003222104,3.4581508200164186,0.5968992248062015,104,0.03661832637710753,0.0008095401457651762,0.10880553640805346,False
logit_s_l5_c01_rq0.85_otm0.100_w0.150_cov1.00_dd0.05,logit_s_l5_c01,0.85,0.1,0.15,1.0,-0.05,0.1,129.0,0.12385130800183641,0.20787861275749067,0.6662905002861532,1.138017441888286,-0.28991636244017094,0.4271966816891723,3.5084896141527944,0.5968992248062015,100,0.03528098703301267,0.0008095401457651762,0.10874981393538286,False
logit_s_l5_c01_rq0.85_otm0.100_w0.150_cov1.00_dd0.99,logit_s_l5_c01,0.85,0.1,0.15,1.0,-0.99,0.1,129.0,0.14318978477463107,0.21504817171186777,0.7304163450973035,1.2888881518197466,-0.28050081507771485,0.5104790327791356,4.214752742838877,0.6124031007751938,13,0.007991542794864321,0.0,0.10816581083416937,False
logit_s_l5_c01_rq0.85_otm0.100_w0.150_cov1.50_dd0.03,logit_s_l5_c01,0.85,0.1,0.15,1.5,-0.03,0.1,129.0,0.10597074752371549,0.20506592745320207,0.5941492611065892,0.9855207640679146,-0.3131664377222667,0.3383847525120051,2.952868671785402,0.5968992248062015,106,0.05595238529532786,0.001203321985121572,0.10927692601421408,False
logit_s_l5_c01_rq0.85_otm0.100_w0.150_cov1.50_dd0.05,logit_s_l5_c01,0.85,0.1,0.15,1.5,-0.05,0.1,129.0,0.09955875890368726,0.20899523412778048,0.5589202752224592,0.9121211019474301,-0.30826017698528474,0.3229699011962867,2.7739476191033754,0.5968992248062015,102,0.050702891750689844,0.0003537281984362055,0.10917974081774162,False
logit_s_l5_c01_rq0.85_otm0.100_w0.150_cov1.50_dd0.99,logit_s_l5_c01,0.85,0.1,0.15,1.5,-0.99,0.1,129.0,0.13863205472900408,0.21511558052981355,0.7115039067969415,1.2489264557985025,-0.29447896269616247,0.4707706569587515,4.0375843960478095,0.6124031007751938,13,0.011936183352395033,0.0,0.10826936585574391,False
logit_s_l5_c01_rq0.85_otm0.100_put_cov0.50_dd0.03,logit_s_l5_c01,0.85,0.1,1.0,0.5,-0.03,0.1,129.0,0.1367097594974953,0.2100567553010212,0.7159567771358292,1.2446859126089391,-0.2711068481449632,0.5042652387164909,3.9649076757778037,0.6124031007751938,98,0.018941621690915914,0.00040833548694539174,0.10834892201639873,False
logit_s_l5_c01_rq0.85_otm0.100_put_cov0.50_dd0.05,logit_s_l5_c01,0.85,0.1,1.0,0.5,-0.05,0.1,129.0,0.13759386521300554,0.21025189091817895,0.719194741252866,1.2526547020432013,-0.2711068481449632,0.5075263356661242,3.99818462179803,0.6124031007751938,91,0.018166708423257127,0.00040833548694539174,0.10832110620506656,False
logit_s_l5_c01_rq0.85_otm0.100_put_cov0.50_dd0.99,logit_s_l5_c01,0.85,0.1,1.0,0.5,-0.99,0.1,129.0,0.1477413422297511,0.2150537709169261,0.7490621019219966,1.3287752162084054,-0.2662673155549975,0.5548609746630173,4.398689164115555,0.6124031007751938,13,0.0040510860177004615,0.0,0.1080622368146783,False
logit_s_l5_c01_rq0.85_otm0.100_put_cov1.00_dd0.03,logit_s_l5_c01,0.85,0.1,1.0,1.0,-0.03,0.1,129.0,0.12023966754718596,0.20633731004169611,0.6541827373236303,1.1068320419830329,-0.290086120481859,0.4144964514243464,3.3891647392534123,0.5968992248062015,104,0.0384056366818924,0.0008088930177695421,0.10876319316054402,False
logit_s_l5_c01_rq0.85_otm0.100_put_cov1.00_dd0.05,logit_s_l5_c01,0.85,0.1,1.0,1.0,-0.05,0.1,129.0,0.12175591776091887,0.20679217894162377,0.6597480644014395,1.1196572425788602,-0.290086120481859,0.41972334822042295,3.438804370728676,0.5968992248062015,100,0.037060139500552,0.0008088930177695421,0.10870713077798815,False
logit_s_l5_c01_rq0.85_otm0.100_put_cov1.00_dd0.99,logit_s_l5_c01,0.85,0.1,1.0,1.0,-0.99,0.1,129.0,0.14310253163042042,0.21503645458339507,0.7300861512578386,1.2881777271190182,-0.28064342484389493,0.5099087274537779,4.211295883324597,0.6124031007751938,13,0.008066772229514536,0.0,0.10816732815429707,False
logit_s_l5_c01_rq0.85_otm0.100_put_cov1.50_dd0.03,logit_s_l5_c01,0.85,0.1,1.0,1.5,-0.03,0.1,129.0,0.10293034966728776,0.20384571263538373,0.583012252908411,0.9598203531316911,-0.3155563911411242,0.32618686408178277,2.8667639902762243,0.5968992248062015,106,0.0585181605675843,0.0012018927389846675,0.10921792630071046,False
logit_s_l5_c01_rq0.85_otm0.100_put_cov1.50_dd0.05,logit_s_l5_c01,0.85,0.1,1.0,1.5,-0.05,0.1,129.0,0.09162777480048478,0.20699662809275787,0.5272485513389152,0.8509830599841052,-0.3085071270877531,0.2970037537396074,2.5662661991445264,0.5891472868217055,104,0.057684783080850094,0.0003532938363997779,0.10946637035488826,False
logit_s_l5_c01_rq0.85_otm0.100_put_cov1.50_dd0.99,logit_s_l5_c01,0.85,0.1,1.0,1.5,-0.99,0.1,129.0,0.1385025139514049,0.21510175368774703,0.7110017925283568,1.2478730051811022,-0.2946877363534377,0.46999754949181205,4.032649110164143,0.6124031007751938,13,0.012047619963455882,0.0,0.10827161265580726,False
logit_s_l5_c01_rq0.90_otm0.025_w0.050_cov0.50_dd0.03,logit_s_l5_c01,0.9,0.025,0.05,0.5,-0.03,0.1,129.0,0.12209583888977349,0.20414167815984915,0.6663912986081362,1.1793952759158746,-0.2530708669195846,0.4824571092514196,3.4500229375890905,0.5891472868217055,101,0.05602593875351752,0.002333111747150071,0.10897960849544963,False
logit_s_l5_c01_rq0.90_otm0.025_w0.050_cov0.50_dd0.05,logit_s_l5_c01,0.9,0.025,0.05,0.5,-0.05,0.1,129.0,0.11945811309964127,0.20523526859214455,0.6522962101939425,1.152504665933616,-0.2530708669195846,0.4720342351282975,3.3638325432934146,0.5891472868217055,97,0.05279196084632412,0.0018766191704890538,0.10874143731666454,False
logit_s_l5_c01_rq0.90_otm0.025_w0.050_cov0.50_dd0.99,logit_s_l5_c01,0.9,0.025,0.05,0.5,-0.99,0.1,129.0,0.1462918430025224,0.21353888210445054,0.7468068052523056,1.3321488590990584,-0.2524790884161743,0.5794216222825632,4.339337418495382,0.6124031007751938,11,0.009558760630968765,0.0003287980471010425,0.10817495410490008,False
logit_s_l5_c01_rq0.90_otm0.025_w0.050_cov1.00_dd0.03,logit_s_l5_c01,0.9,0.025,0.05,1.0,-0.03,0.1,129.0,0.08865629223844418,0.19317082205530967,0.5352924347188746,0.9430865174653829,-0.334651265512272,0.264921431277818,2.4921602279883537,0.5426356589147286,107,0.11958633274494387,0.005008418412493174,0.11039542879031698,False
logit_s_l5_c01_rq0.90_otm0.025_w0.050_cov1.00_dd0.05,logit_s_l5_c01,0.9,0.025,0.05,1.0,-0.05,0.1,129.0,0.08721012684700447,0.1979006622555407,0.5204776481295474,0.9016228040420506,-0.345453745449289,0.2524509518157953,2.4568011495751536,0.5426356589147286,102,0.11055573866945761,0.004222432978626256,0.11009923290235467,False
logit_s_l5_c01_rq0.90_otm0.025_w0.050_cov1.00_dd0.99,logit_s_l5_c01,0.9,0.025,0.05,1.0,-0.99,0.1,129.0,0.14020642113765058,0.21238801051013834,0.7243284482969344,1.2913773875964016,-0.2524790884161743,0.5553189454904127,4.098004548611755,0.6046511627906976,11,0.018937962952327962,0.0006517555213525637,0.10838599161802988,False
logit_s_l5_c01_rq0.90_otm0.025_w0.050_cov1.50_dd0.03,logit_s_l5_c01,0.9,0.025,0.05,1.5,-0.03,0.1,129.0,0.061317393218975,0.1843066750794593,0.4133874137884964,0.7241041851919107,-0.44455733422303334,0.13792910047506315,1.8959932101457435,0.4728682170542636,109,0.1808751041467634,0.00793428347020766,0.11155801843204008,False
logit_s_l5_c01_rq0.90_otm0.025_w0.050_cov1.50_dd0.05,logit_s_l5_c01,0.9,0.025,0.05,1.5,-0.05,0.1,129.0,0.06397917601649361,0.18837993024840974,0.4218399573435452,0.7346038420059194,-0.42471681504921666,0.15063961149991115,1.9477406457698334,0.4728682170542636,105,0.1704940907744573,0.007336112734397384,0.11125490727524771,False
logit_s_l5_c01_rq0.90_otm0.025_w0.050_cov1.50_dd0.99,logit_s_l5_c01,0.9,0.025,0.05,1.5,-0.99,0.1,129.0,0.13416504162847143,0.2116853374321409,0.700637036344352,1.247266597308549,-0.2524790884161743,0.5313907083160895,3.870523972390824,0.6046511627906976,11,0.028142700653130556,0.0009690268432346,0.10858990495107969,False
logit_s_l5_c01_rq0.90_otm0.025_w0.100_cov0.50_dd0.03,logit_s_l5_c01,0.9,0.025,0.1,0.5,-0.03,0.1,129.0,0.11304015108021592,0.20159994755312954,0.6318580279036621,1.1069397683653575,-0.2701684154669245,0.41840624073266225,3.162215288332957,0.5968992248062015,102,0.07122145353942815,0.0029082326409393673,0.10923421046177902,False
logit_s_l5_c01_rq0.90_otm0.025_w0.100_cov0.50_dd0.05,logit_s_l5_c01,0.9,0.025,0.1,0.5,-0.05,0.1,129.0,0.11111236259247237,0.20404261434248772,0.6182157865051577,1.0720050852977883,-0.2701684154669245,0.4112707342212449,3.1038325408492673,0.5968992248062015,99,0.06754671809135127,0.00250140133230276,0.1090836448420419,False
logit_s_l5_c01_rq0.90_otm0.025_w0.100_cov0.50_dd0.99,logit_s_l5_c01,0.9,0.025,0.1,0.5,-0.99,0.1,129.0,0.14286673713229514,0.21352189143859057,0.7326907325823601,1.3022130258689106,-0.26063221205944065,0.5481545661735491,4.201966863421934,0.6124031007751938,11,0.012626250904906926,0.00033662585596425825,0.10821610974478243,False
logit_s_l5_c01_rq0.90_otm0.025_w0.100_cov1.00_dd0.03,logit_s_l5_c01,0.9,0.025,0.1,1.0,-0.03,0.1,129.0,0.06718106197658713,0.1913979048262746,0.43419866668029455,0.7378858657499926,-0.4141454275106008,0.16221611422926432,2.0116836189879383,0.5038759689922481,108,0.14874541685430087,0.005831512924624137,0.11075387630070975,False
logit_s_l5_c01_rq0.90_otm0.025_w0.100_cov1.00_dd0.05,logit_s_l5_c01,0.9,0.025,0.1,1.0,-0.05,0.1,129.0,0.06793700441310047,0.19384705785357714,0.4346984654845006,0.7396556568101232,-0.42636707702760535,0.15933923624384783,2.0270552158652992,0.5116279069767442,105,0.14395098677389098,0.005506674122242231,0.1107227905736475,False
logit_s_l5_c01_rq0.90_otm0.025_w0.100_cov1.00_dd0.99,logit_s_l5_c01,0.9,0.025,0.1,1.0,-0.99,0.1,129.0,0.1334741598430207,0.21259840483564932,0.6956802459997674,1.2318844217608247,-0.2697848141823399,0.4947430427007255,3.8452533233949304,0.6046511627906976,11,0.024937406030479697,0.0006654719722233714,0.1084662866457126,False
