target_month,left_tail_last,right_tail_last,asymmetry_last,breadth_z_last,reaction_z_last,left_impulse_z_last,left_change_5_last,parallel_shift_last,sticky_strike_last,put_skew_last,downside_convexity_last,left_tail_mean,left_tail_max,right_tail_mean,right_tail_max,asymmetry_mean,asymmetry_max,breadth_z_mean,breadth_z_max,reaction_z_mean,reaction_z_max,left_impulse_z_mean,left_impulse_z_max,left_fading_frac,left_alert_frac,signal_month
2006-04,0.108253387638773,-0.4130087181520634,0.5212621057908364,-0.2941847442453792,-1.2215968897888152,0.6513318409459539,-0.3167185485545269,-1.2374200514123703,-2.615819955071274,-1.6992720286101817,5.567754563670295,0.19231040618326445,0.4249719361933,-0.40859088480760236,0.0517401219567099,0.6009012909908669,1.1472021438261992,-0.176268327385102,1.3331318744789715,0.5173634753688213,1.86622270458146,-0.13877744516614865,0.8483264273564449,0.4666666666666667,0.7333333333333333,2006-03
2006-05,0.16391616245614,0.5713766985660966,-0.4074605361099566,-1.5019777319113017,1.066996523144554,0.4264509355290333,0.0865240437958163,-2.019547008975498,1.1850686239707615,0.4906692149333498,-1.3877913087536091,0.10618771808097588,0.193295690836477,0.08186537958455847,0.5713766985660966,0.024322338496417475,0.5467152996745882,0.2609016169154849,2.26415135220766,-1.099961509355403,1.066996523144554,0.19666485066440068,1.561044997070926,0.45454545454545453,0.45454545454545453,2006-04
2006-06,-0.3492973808542606,-0.1435640053760494,-0.2057333754782112,-0.9439051905664542,0.8116743371301616,0.1387310155118447,-0.2634830517505428,2.699532461081839,1.3004675389181648,-4.080408451211998,7.060729089379571,-0.07831130262238993,0.140945534701534,0.028623370653693716,0.5737119404451363,-0.10693467327608366,0.2554229803291503,-0.24683629843905852,1.1440649343401144,1.3499139416424246,2.0361561443945733,-0.4034040527209278,1.053581667871015,0.23076923076923078,0.15384615384615385,2006-05
2006-07,0.5045542373832128,-0.8067567326343235,1.3113109700175365,-1.2174812555012444,-1.4542956509029088,-0.8706524923843184,0.0027326452700987,-3.642321058053837,-1.1502547814571973,1.0538572501700507,-3.137319095411588,0.4545312954858911,0.7750396449390158,-0.8114668903904472,-0.1455188313927627,1.2659981858763383,1.713494257124501,-0.7381676205159817,0.96432044885664,1.7695756673814174,4.307518656716068,0.048135811298730326,0.8956735833354874,0.3,0.9,2006-06
2006-08,0.0060219573574864,-0.9190699921589572,0.9250919495164436,0.5994798900694869,-0.892343145898073,0.5309322541780206,-0.2152690937483243,3.3661082899311787,0.3648148416560429,-0.8749973306271279,2.418257365216125,0.08049076575542714,0.4004982897699109,-0.5578527010198495,-0.3571527035089543,0.6383434667752768,0.9486557530699709,-0.36621313667175126,1.3199123404982196,0.19413815908019952,2.9278966965755653,-0.19966643073016985,1.3306197205470411,0.3076923076923077,0.8461538461538461,2006-07
2006-09,0.493059662200096,0.1059414764102073,0.3871181857898886,-0.8979668399937294,0.1074351936632129,0.2685133180215209,0.4912528672269713,-3.188434630572021,-0.0643052417201944,1.516245655647655,-2.9943977319838133,0.07372398813279206,0.493059662200096,-0.1564776024873674,0.1059414764102073,0.2302015906201595,0.4847121749864159,-0.4716273031289455,0.4677113766251664,0.04697346189811381,0.4108810145187409,0.36110680968852354,1.5852988976329163,0.4,0.4,2006-08
2006-10,0.0899945911009545,0.2022286152558964,-0.1122340241549418,-0.8594838064896552,-0.0685989256031903,-0.1980202859251757,-0.0240556883991505,-0.6910946924496418,0.0569676101715913,-0.180031720572849,-0.3776119380413085,0.20282101049789464,0.5092234439350446,0.13295825432078975,0.3854616747349048,0.06986275617710484,0.4744453519674133,-0.2894277912537429,1.2466211542030587,0.20185354153118298,0.6490759208102789,-0.2338030526684771,0.613635650513935,0.6428571428571429,0.14285714285714285,2006-09
2006-11,0.261369931408886,0.3389731271031379,-0.0776031956942518,-0.0530347509759147,0.1575487914015951,0.6267467668832426,-0.0241474391615205,-0.0698380297416762,-0.4587571616063964,-2.172782887189854,5.710792618222184,0.16288235584315625,0.3032820078929644,0.028350275526922708,0.3389731271031379,0.13453208031623357,0.6564350617601684,-0.05641620380897396,0.8232688748276333,0.267162700948518,0.8425182179012957,0.015853838352780415,0.925252337859784,0.21428571428571427,0.42857142857142855,2006-10
2006-12,0.4777070348075567,0.2835203691914399,0.1941866656161167,-0.9577753321474552,0.589484618869036,-0.632554069514704,0.2128698460246194,-4.299863591471345,0.0468001120459294,2.926164023548104,-7.3919886439389,0.27035201218241917,0.4777070348075567,0.07555940245106028,0.3389731271031379,0.19479260973135887,0.4539417725493024,-0.2111470839303785,1.0242146757013728,0.13745164060996828,0.5949460862553695,0.17931320917515228,2.7888562455152166,0.4,0.3333333333333333,2006-11
2007-01,0.4943243431557974,0.8357569931520654,-0.341432649996268,0.6243321305313501,-0.3640494103985629,-2.697656319510106,0.2363364891035831,1.821214623777719,0.0787853762222814,-0.7999999999999989,2.452889550138469,0.4495493684306055,0.6214315681807261,0.4617080437955354,0.8357569931520654,-0.012158675364929955,0.5986845573402552,-0.08385988181340757,1.0073921383972375,0.053222771286635856,0.73266268574338,-0.04364912027538451,5.102346143956774,0.16666666666666666,0.4166666666666667,2006-12
2007-02,0.1694070367338534,0.4965035627679571,-0.3270965260341036,1.0108277173420444,-0.4666841249368015,1.1172825219143807,0.3675137465571177,1.0391737107534935,-0.4912175303925096,0.27103043803654,-0.3943052637220425,0.022048713349211546,0.3376876599909117,0.25073521040975266,0.7454612372116668,-0.22868649706054106,0.1130669001624602,0.21798901066274773,1.886113574736597,0.766802219590193,2.7077973348999804,-0.5468160066646262,1.1172825219143807,0.35714285714285715,0.2857142857142857,2007-01
2007-03,0.149099565570877,-0.0934632393326215,0.2425628049034985,0.4148319641280428,0.3637343167508612,0.9571492963154828,0.0444973551668799,0.3521663885001418,0.3614699753674442,-1.0908574802362525,3.220727874746327,0.1139023244503053,0.223496934756013,0.0704937766488703,0.50732079713779,0.043408547801435056,0.2425628049034985,0.6957095983419639,2.343378034538543,-0.9794259766324717,0.3637343167508612,0.22853973481240966,2.378354547018138,0.5833333333333334,0.25,2007-02
2007-04,0.5656789583259585,0.1470909174130749,0.4185880409128835,0.2054677672284814,-0.6181097304174855,-0.95079648573466,0.2643349058063203,-1.8201947037660748,0.2058792348875482,2.4283677255525795,-6.990962179231381,0.29142937784654227,0.5656789583259585,-0.10664389260937561,0.1486325763402226,0.39807327045591795,0.6150191787367041,0.6016055232312396,2.286670814444649,-0.2054378305695419,1.2959237894633049,-0.41982043343661096,1.3693479484307742,0.1875,0.375,2007-03
2007-05,0.1493015070295075,-0.0944704653494488,0.2437719723789564,0.3303358896362908,0.3031872127221752,0.1032498102079944,0.1144491768163719,-0.2294996112090232,-0.450601050644851,-0.1579261111635332,0.7630567915065427,0.2018352693231542,0.4679044725066021,-0.14208869043297606,0.1916087873448433,0.3439239597561303,0.5151286904509551,0.9617605477289739,3.027088379597924,-1.8623385304732114,0.3031872127221752,0.048448416964205133,1.5465368039024,0.7142857142857143,0.14285714285714285,2007-04
2007-06,0.5225479905474173,-0.1491676631618072,0.6717156537092245,1.2393888822716626,-1.6976547159175777,1.8863387895862933,0.1817190442280896,2.2068748606833664,-2.948901553960815,-2.197243640642064,6.25922652259948,0.2283899049099818,0.5225479905474173,-0.23734422099466182,-0.066690627180793,0.4657341259046436,0.6717156537092245,0.5729935105902653,1.4507701272474178,-0.9643684479504178,0.2407381598649154,0.08452708875222628,1.8863387895862933,0.21428571428571427,0.5714285714285714,2007-05
2007-07,-0.105370933507422,0.3661199083393643,-0.4714908418467863,0.2460910518797051,0.9768606475802202,1.8743280891816605,0.0703850925718787,2.145733022986892,1.0399378260629892,-2.288538335400077,5.060039922076875,0.12749170942272484,0.5441722024240401,0.08241091695650435,0.3661199083393643,0.04508079246622047,0.5924923107575433,1.1447983585169745,4.182041838316856,-1.083137276249684,1.7387825037972418,-0.48806453158280216,1.8743280891816605,0.14285714285714285,0.2857142857142857,2007-06
2007-08,0.1498921610448808,-0.2044493709246565,0.3543415319695373,0.988302893053726,1.1444997725920627,0.4053944261303908,-0.2826142865779729,-3.262560297317441,-0.2490465349912886,0.3107484075934152,-0.2649910550373775,0.10262256508580041,0.4325064476228537,0.048612740894632835,0.4573482645797527,0.05400982419116755,0.6188717858542312,2.3781394658457167,6.0,-1.936396106186136,2.025196123762169,0.9599374986404677,4.146140116835437,0.18181818181818182,0.45454545454545453,2007-07
2007-09,1.3662789574505467,-0.3900483749970856,1.7563273324476325,0.2985226825028815,-0.9927348641555712,4.312426226658652,0.8444326103510202,1.1899550145407247,-0.3828268351882748,-0.6943176717364175,0.8896544537338897,0.4641467811016599,1.3662789574505467,-0.5129179618651839,0.0944215194842694,0.9770647429668438,1.7563273324476325,0.5007080358992437,3.030251030109873,0.13963028792449314,4.316501947170875,0.41137844525692213,4.755702543198711,0.13333333333333333,0.9333333333333333,2007-08
2007-10,0.2890312866096741,0.2027896199142184,0.0862416666954557,-1.533370063492301,-2.777900049485706,1.368526281179947,-0.3521485848173883,-0.9349667183194904,0.0777646815528179,0.2707539055906629,-0.4034823023480456,0.9647663410371796,1.7130401593965234,-0.021441740497572838,0.6222812383032578,0.9862080815347525,1.8490221141681276,-1.2471027443446308,0.1438591456493985,-0.6094427248094277,1.49356831049126,-1.022401962008816,2.5773992764136864,0.6,1.0,2007-09
2007-11,0.9608558881844922,-0.5953878289850311,1.5562437171695231,2.85758615421695,-2.9216208809895208,0.5827318335683148,0.3717162822812722,0.7475986740879614,0.339155510946628,-0.19718362332571,3.037437709320834,0.6027445384015737,1.045854130564546,-0.3233118368865494,0.2147343201532963,0.9260563752881231,1.5857708817709688,0.9009849374039303,3.5441442289288267,-0.1216035077240296,3.3416733327720056,0.0010988653757494063,5.913169538043343,0.3333333333333333,0.8666666666666667,2007-10
2007-12,0.4474858687078522,-0.1377740029962804,0.5852598717041326,0.4499956925399104,-3.4311991828369743,1.6724644609280697,0.161925539748521,-1.2450455418574684,-0.7231252589320328,-0.7056703680701943,0.3980153087990459,0.38239744098313155,0.9494958375362336,-0.7059522341294544,-0.1377740029962804,1.0883496751125858,1.732762030743055,-0.015129408564275384,1.765742841759742,0.5813423575476786,3.33771946731586,-0.07934458090867404,2.3600762146088456,0.75,0.9375,2007-11
2008-01,-0.5159623992914211,-0.0193913312107376,-0.4965710680806834,-0.3679601823157258,-0.0496578826768017,0.3746338612797304,-0.6326668801108878,0.3429659376720879,1.091032662577521,-0.9969041667653896,2.6166237233179217,0.08337438765832765,0.4593262100849076,-0.20714911529180774,-0.0166820081262566,0.2905235029501354,0.8086756838837638,-1.0782116961879662,-0.0347379297540088,-0.12385292050088202,0.9554900053457251,0.1060407586357179,2.234842459825672,0.2727272727272727,0.5454545454545454,2007-12
2008-02,0.597018092676679,0.5491130232965946,0.0479050693800844,-1.050000851664033,2.493759480247605,0.0218793608994118,1.201701576680446,-3.1895942636870407,-0.1913869243700084,4.567995444433443,-6.607953620919652,-0.01341332875594538,0.597018092676679,0.6449720710584311,0.95427190957961,-0.6583853998143766,0.0479050693800844,-2.2801640796700977,-0.0750075562665926,4.973404290094886,6.0,-0.6757357286126483,0.6667369690382514,0.0,0.14285714285714285,2008-01
2008-03,0.3691658070158489,-0.2849034556617495,0.6540692626775984,-0.8757164097993382,0.0766727715717002,-1.0926337256441083,0.0016416185108334,-0.6667552142676352,1.9789094148541155,-0.9852365458947788,1.8043790655778051,0.38443950357028017,0.5311948904818615,-0.1259572587069754,0.5072263725268494,0.5103967622772555,0.794529962262054,0.09195159724356763,1.8647177263135104,-0.3548685541373448,1.084582248373036,-0.20114344995263297,1.7607740367931102,0.42857142857142855,0.7142857142857143,2008-02
2008-04,0.1307796318863016,0.0968889623974965,0.0338906694888051,-0.5055928538228879,-0.8889052651585844,-2.3900529111073894,-0.5964114668709948,1.043045959326618,0.0455716293348208,5.495866818827839,-13.75927292970212,0.3081279867899982,0.7271910987572965,-0.2187115662822329,0.0968889623974965,0.5268395530722312,1.3166947862037277,-0.915440882617187,-0.0045967204649965,0.9750710001481064,4.106677916270063,0.2566905777261199,1.8477398608566329,0.6363636363636364,0.5454545454545454,2008-03
2008-05,-0.1161370259543249,0.0192417300949347,-0.1353787560492597,-0.3209697521168273,-0.1324209177085403,-0.9139271583526956,-0.0950736191636864,-0.557584674836875,0.1044917414014111,-0.0115641131287418,-1.103813780579333,0.05825704167381049,0.4546109693360841,-0.1589724641405067,0.0992742578034921,0.21722950581431721,0.6969511872968553,0.01930692474558689,1.143281560519683,-0.690872941873858,0.0459807837661097,0.048741735132512294,2.4171065508139824,0.3076923076923077,0.23076923076923078,2008-04
2008-06,-0.1114288436324132,0.2847468710422661,-0.3961757146746794,-0.8056488292749325,0.1696982655810894,-0.2544202260787158,-0.027947391473946,-1.6673601171034491,-0.1621277087642772,1.438359661577408,-3.268954627033736,-0.05911416028474256,0.0579675870956396,-0.061517187290988005,0.2847468710422661,0.002403027006245462,0.3241944138924509,-0.05348202809835818,0.6972390452485376,0.22828015034478874,1.4466605575500435,-0.09672219003676252,1.348157448678196,0.0,0.3333333333333333,2008-05
2008-07,0.0862311222163643,0.0730322120419721,0.0131989101743922,0.5237869575289525,0.5622881721309608,0.1319931913828248,0.131386944505304,3.4143560389260617,0.3136527283594152,-1.835792709146148,3.8194662920581983,-0.07132421162114708,0.0862311222163643,0.009210040326833436,0.3485749348166473,-0.08053425194798054,0.1387355296856042,-0.4224162337615089,0.5237869575289525,1.038002734142015,2.451781180704335,0.06368363206326758,0.7154919764399515,0.0,0.14285714285714285,2008-06
2008-08,0.0572543973241534,0.8400893916610059,-0.7828349943368524,0.1915108471123817,-0.4626876520102116,-2.0366630699723234,-0.0564760007415065,-0.0176365531779869,-0.2175983657584725,0.2565056666161247,0.2302897484268946,0.08076954395328538,0.4873740662551435,0.11484357749326998,0.8400893916610059,-0.034074033539984595,0.2198112090284056,-0.7036998106264246,0.4337994483222193,0.9128428374831795,2.983674912482845,0.032446743923651086,1.5823967533546344,0.06666666666666667,0.26666666666666666,2008-07
2008-09,-0.0109952931027865,0.1768202176590442,-0.1878155107618308,0.566242402300649,0.1539348425907019,-0.1685596204663859,0.2503457908844138,-1.439385495309998,-0.0508157180378542,3.6000097760503387,-6.759396543814631,-0.10452150139374407,-0.0109952931027865,0.28955700337547163,0.8403900100033999,-0.39407850476921574,-0.1878155107618308,0.022796914671536352,0.8527387690656725,0.424854092632359,0.8145334545291159,-0.07860408473744848,1.1353641354153283,0.0,0.3076923076923077,2008-08
2008-10,0.6216599553658267,0.0943774013818313,0.5272825539839954,-1.4760274728771028,0.6383133251147584,-3.3621740597282965,-0.0676450403658714,-5.690635438616956,1.64550652000639,7.194176651615408,-12.493321804756448,0.34998433309125576,0.6893049957316982,0.07384970656113353,0.1765820709859104,0.2761346265301222,0.576195154269108,1.1198760813720874,3.440448962492659,-0.21951810153159013,0.8622338995383044,0.23377421623591763,1.8978760286179996,0.09090909090909091,0.7272727272727273,2008-09
2008-11,0.4950311596589161,-0.7477034958541013,1.2427346555130174,6.0,6.0,2.172961981938786,-0.1266287957069106,-0.0893693394099739,-2.243332675401031,4.852723172097456,0.7375668033527774,0.6028285345384659,1.0948338882819106,-0.3496902939529035,0.489395022529643,0.9525188284913695,2.208439237526172,1.7546879118515037,6.0,5.197892311175549,6.0,-1.5195250099211801,2.172961981938786,0.6,0.6,2008-10
2008-12,1.0242483377168667,-2.3403185020549904,3.3645668397718573,-4.302602330856507,-1.146546506902023,-1.2176588896664746,-0.1046691965750774,-1.975213585902779,0.0221382817909516,6.807783645890986,-18.351732266667103,1.0305058233195419,1.5546419131016402,-2.5188895983824806,-0.7477034958541013,3.5493954217020227,4.815873760426365,-1.0718310506036384,4.15941341802096,1.1611074741187128,5.2411355813226645,0.8881465795805579,3.950829811265524,0.36363636363636365,1.0,2008-11
2009-01,0.9465603241350538,0.119667304799658,0.8268930193353957,-0.2597342091229213,0.2024495535091295,-1.224302518510062,-0.811052839321821,4.183006065685699,0.1216698671969029,-1.7580428906969487,7.717180771150126,1.2701857762998627,1.8520445967813,-1.3327342621501057,0.119667304799658,2.602920038449968,4.507300729591652,-0.8534334123409982,3.1409119716640825,-0.8012321092649171,0.2024495535091295,0.41629331241848855,4.558037470160013,0.42857142857142855,1.0,2008-12
2009-02,0.6982823369866893,-0.6144236375241234,1.3127059745108127,0.0203427272196541,-1.5378517309660338,1.4641723489193792,0.1889251606131937,2.811182421865433,0.4545317106596788,-1.1684053578941658,1.8535913939333497,0.5731354696464808,1.1376973932103156,-0.7926150161371863,-0.4365704274387244,1.3657504857836673,1.776611887592975,0.5091372327319056,1.1938345753585196,-0.7285866630109067,1.3207913346089206,-0.6263508772161644,1.4641723489193792,0.8571428571428571,1.0,2009-01
2009-03,0.1559035989617235,0.0550378889383147,0.1008657100234088,-0.7208711444959124,0.0265758512335263,-1.6214640352750953,-0.4767656185484844,-6.42061513453281,-0.4000049603853731,6.588874023783227,-13.821250617870716,0.5434929423280092,0.770701652148811,-0.1836100713024162,0.1114097904212934,0.7271030136304254,1.079887224043943,-0.24115109729958942,1.1584526757989784,0.46731324376607647,2.531864304584906,-0.5928688489963261,1.0494270631907243,0.38461538461538464,0.6923076923076923,2009-02
2009-04,0.6698674380415623,-0.0570745265844993,0.7269419646260618,0.4764986667714073,-0.2972860048469165,1.4248441211225775,0.458651988209171,-3.1488931361205834,-1.3885944148587874,-1.186733176564367,1.7124537644530236,0.3665110090689228,0.7608562664129027,-0.15143231780326774,0.2868807061866246,0.5179433268721906,0.856340007058948,-0.44068420890957094,0.8843376973491284,-0.3026532988246127,2.372983721311998,0.6850694733468274,4.389770557046533,0.4666666666666667,0.8,2009-03
2009-05,0.1597666877462652,-0.4312841495655954,0.5910508373118607,-0.0875446808216945,-0.0988163645241808,-0.2150659836995319,0.309394178899173,-2.2199816895052167,-1.0457333562714957,-0.3979562373592742,-1.066404805752498,0.1423366202454435,0.7639266419256123,-0.34278858717902616,-0.0707104801444964,0.4851252074244697,0.9523714454182912,0.04891338267721735,0.8115287465975888,-0.33255891685253175,0.4138798940603481,-0.5272210291293727,2.454763772207612,0.09090909090909091,0.7272727272727273,2009-04
2009-06,0.3595114095861943,0.435147353374804,-0.0756359437886097,1.3148801170924875,0.2386407523610928,2.925226215005848,0.1482826414428264,3.655592711480098,-0.4158330856875324,-1.9776114651892056,7.6145592819488925,0.22531460068076437,0.3595114095861943,0.020000820329927796,0.435147353374804,0.20531378035083658,0.4001366501480078,0.514770677396987,1.66556090794279,-0.06518095135283768,1.5612867067307692,-0.04632319413098999,2.925226215005848,0.4166666666666667,0.25,2009-05
2009-07,-0.0352628637659641,1.2368896555500817,-1.2721525193160457,-0.0089750338872268,-1.027512539686666,-0.1169987588174536,0.1105061316896181,0.4792163343931865,0.1369634684705257,0.8780306913127909,-4.115685785949061,0.0752469247123128,0.337753053584065,1.1330956898169622,2.0284806012583587,-1.0578487651046493,-0.6169599445757437,-0.2836467276426426,1.092723605200188,-0.15094096935855347,1.139931983472855,-0.12462916166500056,1.341790155118786,0.3333333333333333,0.26666666666666666,2009-06
2009-08,0.3660215213209219,0.4216965722313486,-0.0556750509104266,0.2457107629303656,-0.3846253778360921,0.0011991720900627,0.2004520838603077,-0.3940196955343878,-0.5549178037425421,0.4044318961015243,-0.7428304577963729,0.09769675177090102,0.3864222703898344,0.2209306734122278,0.5185270094329596,-0.1232339216413268,0.0755456342057636,0.35861234741259795,0.7523113418843832,-0.9293669197634092,-0.0409990505659741,0.3194640806984971,0.985432307471634,0.0,0.4666666666666667,2009-07
2009-09,-0.4421660524481534,0.5411612909168877,-0.9833273433650412,-0.8968454214409233,0.5919103208810382,-1.586525567476478,-0.5372488457226811,0.2267892717185211,1.2390078347109132,1.239767843088078,-2.9900805238988437,0.035717810858585615,0.398246865120454,0.43267065016153405,0.8532044057926877,-0.39695283930294845,0.0008597098196281,0.10005247934173798,1.3250912302898554,-0.07741080695135628,0.6298860459959149,-0.5351504352924026,0.7618223412908571,0.5384615384615384,0.07692307692307693,2009-08
2009-10,0.38598426985971,0.6509220202406621,-0.2649377503809521,-0.1103349772380807,0.7360487072573793,0.9961515690421274,0.5338583860766815,-0.1568521131807064,-0.6924419200883011,-0.5787288222525291,0.512799699610806,0.030850925655179703,0.38598426985971,0.3166307245341028,0.6509220202406621,-0.28577979887892313,0.025003487706024,0.5255334120110079,1.871147912842608,-0.4556632870270904,0.7360487072573793,0.4024565932000932,1.5442743264186871,0.0,0.6923076923076923,2009-09
2009-11,-0.1961826234514013,0.4134986841400588,-0.6096813075914602,0.4495858377244165,0.8580781103823159,-0.4822437406706658,0.1071136945904506,2.3026520957027947,0.5273953036507836,-2.398458741109547,5.019327758012416,-0.20185428464054986,0.362725624965474,0.38314545471706163,0.5315098275588237,-0.5849997393576115,-0.1687842025933497,-0.06012927819429859,0.6295710179950004,0.5271978208086971,1.3454729700784105,-0.2638867604954788,0.6873984123954286,0.0,0.0625,2009-10
2009-12,0.1575376971912692,1.036569989494239,-0.8790322923029699,-0.645063453623046,1.382562661434702,-1.5306382777598249,0.1666438644653177,-1.6540544989050785,0.1450370448626285,3.665391916012105,-14.34982566339444,-0.09884081803157839,0.1575376971912692,0.8290303797167997,1.6949178466344346,-0.9278711977483781,-0.2793502815974135,-0.1695439005117896,0.4359775095757841,0.1335875519411273,1.6934400097902025,0.2463457942564455,1.8162242033284937,0.0,0.42857142857142855,2009-11
2010-01,0.0607049167392542,-0.2082506579747756,0.2689555747140298,-0.1677585145848979,0.1572834831453256,-1.2085598487629523,0.1452076109783353,-0.093918606558318,0.04247749240579,2.0339289051165466,-6.528437107641736,-0.059936940012162196,0.1567429256775286,0.25063566067626486,1.0231833827074448,-0.31057260068842707,0.2689555747140298,0.2228462621891342,1.8566827928409224,-0.41056553869128753,0.5636336267981648,-0.012091713575777827,1.7697360041205683,0.0,0.35714285714285715,2009-12
2010-02,-0.5015479789846313,0.9056092421225588,-1.40715722110719,-2.302153483743516,2.002596837769379,-2.421012905072025,-0.3757229137729271,-6.9286234611909965,3.17608339153338,5.25405054893162,-11.214410974192276,-0.16677460906842104,-0.0548262928978405,0.9607188818671013,1.85485916332698,-1.1274934909355223,0.1345459537203985,0.16715574824840745,1.2641385584457172,0.48847492766984507,2.002596837769379,-0.5016488885310649,0.8285981355395221,0.0,0.07692307692307693,2010-01
2010-03,-0.0090144303526398,0.7345830611032438,-0.7435974914558836,0.4352435972043303,0.5006545133436276,-0.262233725104426,-0.0333606216928547,2.909061703790668,-0.356532112120986,-3.3374916322622425,5.814564462585139,-0.12529754825602504,0.0760496364776548,1.0818524124475803,1.722497519644484,-1.2071499607036056,-0.6071793823588674,-0.687676146830616,0.4352435972043303,0.5828598261028969,1.7667966872743417,0.2804517221278194,1.7494241815375735,0.0,0.4166666666666667,2010-02
2010-04,0.0657852825515647,0.5450345502527575,-0.4792492677011928,0.4856706850659525,0.0034063290932075,0.1241606891830772,0.2468109803910313,-1.835283899419896,-0.0606906634187317,2.048886398633396,-7.3303753129280835,-0.13782248772181172,0.0657852825515647,0.40966818689182805,0.737145373774581,-0.5474906746136398,-0.2795844807047649,0.20008915420545362,1.2086850912379563,-0.3790625490799764,0.25686602890493,0.16947655336500597,1.4580641448973468,0.0,0.14285714285714285,2010-03
2010-05,0.1364774188786712,0.6320797392128253,-0.4956023203341541,-0.080722024172245,0.214224366064347,0.6800689373013312,0.2269129332761576,-1.757193919315823,-0.8075277440100038,-0.3439612996424337,1.2276712275228086,-0.10720708411389722,0.1364774188786712,0.42639706249346104,0.8957817849822579,-0.5336041466073583,-0.2573259418366138,0.05873496458035414,0.8157643688190657,0.010698880127450612,0.6856069045359583,-0.1468941181362946,1.8079842698900943,0.0,0.25,2010-04
2010-06,0.3322116627464881,0.8431384537563903,-0.5109267910099021,0.4629389239320998,-1.0596166678698833,1.7994129818130191,0.4673669032012593,6.462618817526167,-1.1537214331320338,-4.246441507651788,10.981367120567343,0.020313718893645822,0.3322116627464881,0.5807478422960756,1.061629561043843,-0.5604341234024298,-0.115296629929756,0.15277227467216029,1.5106446531607236,1.31388204711147,2.7770806094929705,0.05953453880098251,1.7994129818130191,0.0,0.3333333333333333,2010-05
2010-07,0.3657619718562592,-0.0316825968330469,0.3974445686893061,0.6432647980081825,0.4262141008275119,-1.2152828505832984,0.1212639789864402,1.8147614863978163,0.1559288983463891,1.4189574924565704,-3.365851657885276,0.2756824799163419,0.6170376772963242,0.27706253235630124,1.1969751009676393,-0.0013800524399593395,0.4101767276283029,0.18229857283388945,1.7449597634541556,-0.816281391166523,0.4262141008275119,0.22278435574527158,1.7698964942332007,0.2857142857142857,0.2857142857142857,2010-06
2010-08,0.2470677295952545,0.1430822091639909,0.1039855204312636,0.4675278643968967,-0.0671414898749768,0.8150733243825384,0.1868460353060968,0.0127650666642417,-0.112223740704534,1.350236117124787,-4.576209505815212,0.07544407325794734,0.3529410059517761,-0.07165451533437192,0.1888682058818419,0.14709858859231925,0.362514559682791,0.2712145384689226,0.9090922723625736,-0.08594259810676168,0.5120715482033816,-0.05543238307610019,2.150591046341376,0.0625,0.1875,2010-07
2010-09,-0.2071715685054773,0.3225687150348926,-0.52974028354037,-0.5530727183920213,0.4185106774036907,-1.281953447516297,-0.1573822697263295,-0.7536629227799976,1.0052927665219211,2.135871329668177,-5.2010290862914985,-0.06631183561095481,0.2458459373000804,-0.10208102715312167,0.3225687150348926,0.035769191542166824,0.3964709915406371,0.24808111704136052,1.4445410242075367,0.15938519929640224,1.2805884748003986,-0.45247255548622645,1.086286699517356,0.0,0.13333333333333333,2010-08
2010-10,-0.1599664513973685,0.1501835609729044,-0.310150012370273,-0.2774674066995863,-0.0034335714017111,0.0882136284318873,0.0323574537749305,0.8599959836280763,-0.0350430355304175,0.3241873179509156,-1.1357105836992751,-0.18406495974236822,-0.1372059766145321,-0.01594932326876249,0.3210369953888004,-0.16811563647360575,0.0992358658916503,0.5261129161944514,1.7010917669222354,-1.2462343548201287,0.0395526141153185,0.11467268705120658,1.1523952187695954,0.0,0.25,2010-09
2010-11,0.0109366296541235,0.6302788990274846,-0.619342269373361,-0.9047510734750296,0.996811391310612,-2.2894547779716725,0.3779195229836647,0.5650220210133263,1.47171631508876,4.000616241230626,-8.948996094102892,-0.11164782715057843,0.0126076916080273,0.17693688961540774,0.6395958007572405,-0.2885847167659862,0.0577099859499637,0.347001686597706,1.5708149454648548,-0.10497159477723794,0.996811391310612,-0.25566008606092744,2.0188325886522263,0.0,0.21428571428571427,2010-10
2010-12,0.6555868628842044,-0.1952987149369169,0.8508855778211214,0.1444514607881761,0.0506694358412152,-0.3805860819412542,0.6768606098081875,0.1663850644727258,-0.6763529234517573,-0.4329191064992805,1.5567243148702872,-0.011425395764845832,0.6592197063242258,-0.07231123642088444,0.6287089464045162,0.06088584065603862,0.8522325192406788,1.4744045815922926,4.170856156495722,-0.7269884964208704,1.1950454031941835,0.390987744889723,3.9551180448337946,0.0,0.4,2010-11
2011-01,-0.0909309795954474,-0.4639295558791677,0.3729985762837202,-2.7412297167753525,0.9592167487945976,0.0637786927199147,-0.1781682638199899,-2.3999237556230497,-0.010133536064627,0.6743407531012195,-2.526983428073933,0.21622256300971504,1.339490802114962,-0.3486915193428212,-0.2132283624387742,0.5649140823525364,1.870632640157912,-0.7204624129756858,0.8103228651883997,-0.15211923642125402,0.9845737636076378,-0.19679086545892283,1.912894364891528,0.4,0.4666666666666667,2010-12
