month,contribution_KODEX200,contribution_BOND,contribution_GLD,contribution_GSG,gross_return_check,portfolio_gross_return,diff_vs_portfolio_gross_return
2024-03,0.01928571496957269,0.0030647680777329237,0.035020605784628955,0.0,0.057371088831934564,0.0573710888319346,-3.469446951953614e-17
2024-04,-0.01312006030512237,-0.0024049010840340576,0.016988797985176857,0.0,0.0014638365960204305,0.0014638365960204,3.0574501264091225e-17
2024-05,-0.0007784609979140787,0.002068364109658497,0.0035975255048800894,-0.0005980409143711216,0.004289387702253386,0.0042893877022533,8.586881206085195e-17
2024-06,0.019502840989161167,0.004939769055603125,-0.0014705991800087043,0.0,0.022972010864755588,0.0229720108647556,-1.3877787807814457e-17
2024-07,0.0016754240239928568,0.00577069863569054,0.01479649011871351,-0.0,0.022242612778396904,0.0222426127783969,3.469446951953614e-18
2024-08,-0.015946099538710165,-0.00029118618819050834,-0.0023185919752766707,-0.0,-0.018555877702177342,-0.0185558777021774,5.898059818321144e-17
2024-09,-0.01619072273667198,0.003168901613700324,0.016918095379029795,-0.0,0.003896274256058138,0.0038962742560581,3.8163916471489756e-17
2024-10,-0.0021822305135864137,-0.0005403032451963853,0.02755228893936125,0.0,0.02482975518057845,0.0248297551805784,4.85722573273506e-17
2024-11,-0.008476206226123287,0.006460341624307502,-0.0066513693686069495,0.0,-0.008667233970422735,-0.0086672339704227,-3.469446951953614e-17
2024-12,-0.010416689062208882,-0.002090387753707686,0.017195324243233667,0.0,0.0046882474273171,0.004688247427317,9.974659986866641e-17
2025-01,0.009470992593186725,0.0027213034011306474,0.017169145172504136,0.0,0.02936144116682151,0.0293614411668215,1.0408340855860843e-17
2025-02,0.008624146581035521,0.0036454743857918352,0.007672066097697387,-0.0,0.019941687064524743,0.0199416870645247,4.163336342344337e-17
2025-03,0.004892641095720354,-0.00019982439377344078,0.03306813610197089,0.0,0.0377609528039178,0.0377609528039178,0.0
2025-04,0.0021543812824741677,0.004313945641958443,-0.0010065944442487387,-0.0,0.005461732480183871,0.0054617324801838,7.112366251504909e-17
2025-05,0.020929930951369313,-0.0017968012569346567,0.0030609376245182627,0.0,0.022194067318952918,0.0221940673189529,1.734723475976807e-17
2025-06,0.054106605849176634,-0.0003742600953362116,-0.008761370948386926,-0.0,0.04497097480545349,0.0449709748054535,-6.938893903907228e-18
2025-07,0.01252912240713834,-0.00013032299688589118,0.010687271906848253,0.0,0.0230860713171007,0.0230860713171007,0.0
2025-08,-0.0036959624362665287,0.0005866823157692204,0.013544279950029622,0.0,0.010434999829532315,0.0104349998295323,1.3877787807814457e-17
2025-09,0.0392045971908738,-0.001041169073520884,0.039440506629100425,0.0,0.07760393474645333,0.0776039347464533,2.7755575615628914e-17
2025-10,0.07372797711849328,-0.0016808642579719027,0.01783345677871194,0.0,0.08988056963923333,0.0898805696392333,2.7755575615628914e-17
2025-11,-0.01186695161614617,-0.0046088996048379354,0.029116007591048147,0.0,0.012640156370064042,0.012640156370064,4.163336342344337e-17
2025-12,0.027901308781442192,0.0012141170209227666,0.004255646019992433,-0.0,0.03337107182235739,0.0333710718223574,-6.938893903907228e-18
2026-01,0.08123102357970889,-0.003397133151397886,0.02817033229190884,0.0,0.10600422272021984,0.1060042227202198,4.163336342344337e-17
2026-02,0.05650622431736229,0.0021669029584559392,0.03169274134081277,0.019898348624370767,0.11026421724100177,0.1102642172410018,-2.7755575615628914e-17
2026-03,-0.033956091355668745,-0.0022900751803882624,-0.018705715158413093,0.05271923456024626,-0.0022326471342238377,-0.0022326471342238,-3.7730235602495554e-17
2026-04,0.07168690467555325,-0.0015066143004070478,-0.012629668517605866,0.011066218054270282,0.06861683991181061,0.0686168399118106,1.3877787807814457e-17
2026-05,0.0561168576855146,-0.0033990904719419486,-0.0016155267926771819,-0.005809377639130968,0.045292862781764504,0.0452928627817644,1.0408340855860843e-16
2026-06,0.0080316072056719,-0.0012051664903590098,-0.019872888090776742,-0.027165333102456137,-0.04021178047791999,-0.04021178047792,6.938893903907228e-18
2026-07,-0.06814044769100636,0.0,-0.029055720206993273,0.005459046675883685,-0.09173712122211594,-0.0917371212221159,-4.163336342344337e-17
