target_month,option_signal_month,option_signal_date,macro_signal_date_for_residual,put_skew25,implied_variance_asymmetry,residual_put_skew_fast,residual_iva_fast,residual_put_skew_slow,residual_iva_slow,z_residual_put_skew_fast,z_residual_iva_fast,z_residual_put_skew_slow,z_residual_iva_slow,abnormal_bear_pressure_fast,abnormal_bear_pressure_slow,pure_direction_raw,option_erp_proxy,z_option_erp_proxy,q_dte,q_coverage,q_parity,q_arbitrage,q_roll,data_quality_confidence,quality_weighted_direction,option_direction,option_direction_score,put_skew_slow_training_observations,dte,maturity_method,causal_calibration_raw_slope,causal_calibration_slope,calibration_observations,calibrated_mu_adjustment_KODEX200,ablation_component
2009-12,2009-11,2009-11-30,2009-10-31,0.032113587960840156,0.07813267813267813,0.017347368764667873,-0.004743734954840002,0.012543723452088783,-0.19718298612477728,0.9468947472591615,-0.03368154021671253,0.606461443426741,-0.8088527413317488,0.45660660352122445,-0.10119564895250388,-0.17770547728436029,0.04431904874959543,-0.45670666997940634,0.6,0.4868059394995439,0.958940073637302,0.8712197580645161,1.0,0.2440204944614587,-0.043363778435439114,-0.043363778435439114,-0.04156151414463001,1281.0,10.0,nearest_listed_proxy,0.0021970791872274954,0.0021970791872274954,44,-9.131393771682776e-05,pure_direction_quality_causal_calibration
2010-01,2009-12,2009-12-30,2009-11-30,0.01482496462144825,0.037974683544303764,0.014498731074213763,-0.014566235227751807,-0.00021298000341157895,0.012923801894506141,0.799603538443483,-0.07304938069582534,0.032441025898013905,0.05337995549934869,0.3632770788738288,0.042910490698681296,-0.20309378478625506,0.030292418164709813,-0.9670121372766077,0.6666666666666666,0.2999268365749851,0.9798206907435595,0.8541666666666666,1.0,0.1673452128833713,-0.03398677265034545,-0.03398677265034545,-0.032869639679460834,1297.0,15.0,nearest_listed_proxy,-0.0026406913509836715,0.0,45,-0.0,pure_direction_quality_causal_calibration
2010-02,2010-01,2010-01-29,2009-12-31,0.03482316893042145,-0.038623595505618086,-0.001919551943603626,-0.3517522088587506,0.01942808865183776,-0.04538844395407608,-0.08163563947509164,-1.4584395460547654,0.9187580855724319,-0.1873721718238738,-0.7700375927649286,0.36569295687427905,0.20217231794532475,0.04543987035513096,-0.40925058492099486,0.6382978723404256,0.3124987962029398,0.9770533003982319,0.8898809523809523,1.0,0.17342907689963236,0.03506255847591665,0.03506255847591665,0.03387482059784357,1312.0,13.0,nearest_listed_proxy,-0.00010178128344882236,0.0,46,0.0,pure_direction_quality_causal_calibration
2010-03,2010-02,2010-02-26,2010-01-31,0.03787213740229506,0.3464974141984015,0.02151260977972386,0.17603793820607774,0.011389355489305747,0.13807015116173899,1.1794184946126784,0.7081711743254125,0.551087967272853,0.5733551025763276,0.9437948344690454,0.5622215349245903,-0.7530081846968179,0.03457040006929511,-0.7764310218343383,0.6382978723404256,0.31249879620293985,0.9737967915164687,0.8358585858585859,1.0,0.1623577008486543,-0.12225667758759419,-0.12225667758759419,-0.10893824918056844,1326.0,13.0,nearest_listed_proxy,-0.0004504162179042306,0.0,47,-0.0,pure_direction_quality_causal_calibration
2010-04,2010-03,2010-03-31,2010-02-28,0.008952315996980459,0.08546255506607933,0.006915402983857013,-0.23049454810700606,-0.0007203962828293987,-0.1812228959990644,0.39462060811524546,-0.9661928248687625,0.0007305395509263549,-0.7616450427904335,-0.2857861083767585,-0.3804572516197536,0.33312167999825604,0.026240948244071343,-1.1395855195526547,0.5769230769230769,0.2963829680020924,0.9843857955728877,0.8717105263157895,1.0,0.14672657583631057,0.0488778034429833,0.0488778034429833,0.046600093244932785,1343.0,8.0,nearest_listed_proxy,-0.007477827849330822,0.0,48,0.0,pure_direction_quality_causal_calibration
2010-05,2010-04,2010-04-30,2010-03-31,0.018410335709034692,0.41864951768488745,0.0029278232133898973,0.3129024296103054,-0.0028908629255474435,0.37060288904299393,0.17791372867782823,1.2802491091508619,-0.1056326847786641,1.5459293516169454,0.7290814189143451,0.7201483334191406,-0.7246148761667428,0.02096651474854793,-1.4283634233854483,0.6382978723404256,0.2895418601816397,0.9916483552824282,0.91875,1.0,0.16837972853807334,-0.12201045614360578,-0.12201045614360578,-0.1087427086579572,1360.0,13.0,nearest_listed_proxy,-0.005767582531967336,0.0,49,-0.0,pure_direction_quality_causal_calibration
2010-06,2010-05,2010-05-31,2010-04-30,0.058016027033850004,0.40688966550174743,0.020044468951063918,0.32113541153322483,0.02435792442677191,0.014144736463093527,1.107566617513063,1.318994525710937,1.1518590529441197,0.056611905844408866,1.213280571612,0.6042354793942643,-0.9087580255031322,0.040233013469295906,-0.5432700578839501,0.6,0.3052363473800605,0.9894584652181115,0.8457792207792207,1.0,0.15326467826073223,-0.13928050639559586,-0.13928050639559586,-0.12225304094445118,1374.0,10.0,nearest_listed_proxy,0.0047695107227008465,0.0047695107227008465,50,-0.0005830871896673456,pure_direction_quality_causal_calibration
2010-07,2010-06,2010-06-30,2010-05-31,0.03272509841923768,0.4346764346764347,0.018317678171263212,0.07366892113328108,0.014330569444425727,0.37191684547707327,1.019663440214644,0.29042160065314,0.6965885151390975,1.5491245293815847,0.655042520433892,1.122856522260341,-0.8889495213471166,0.038463695389143356,-0.5974135076743752,0.5769230769230769,0.3052363473800604,0.9907467155221035,0.9047619047619048,1.0,0.15785236988654983,-0.14032278865415646,-0.14032278865415646,-0.12305532262471898,1390.0,8.0,nearest_listed_proxy,0.001242281759643273,0.001242281759643273,51,-0.00015286938272370657,pure_direction_quality_causal_calibration
2010-08,2010-07,2010-07-30,2010-06-30,0.014386569876992578,0.08783068783068776,-0.009228161231555598,-0.08908129999114889,0.012100383689408654,-0.302229239061184,-0.48655778079021594,-0.3825180695940872,0.5908359384618894,-1.2784240511868146,-0.43453792519215156,-0.3437940563624626,0.38916599077730707,0.02513883509858126,-1.1675321181574163,0.6382978723404256,0.3174253980033047,0.9897277659240131,0.9045454545454545,1.0,0.18138911394387897,0.0705904742441875,0.0705904742441875,0.06593601936727746,1407.0,13.0,nearest_listed_proxy,-0.005585529426736677,0.0,52,0.0,pure_direction_quality_causal_calibration
2010-09,2010-08,2010-08-31,2010-07-31,0.02716985586259002,0.19425444596443237,0.012558348785859187,0.07114387967744012,0.016318656973231295,-0.1166131242188043,0.7084120863348686,0.2875284719986883,0.7878933031593777,-0.49772908508274366,0.4979702791667785,0.145082109038317,-0.32152619410254774,0.028917125294405377,-0.9661596093985823,0.5882352941176471,0.3174253980033046,0.9880718495673104,0.9242424242424243,1.0,0.17051680130472957,-0.05482561815405004,-0.05482561815405004,-0.05197600173002542,1424.0,9.0,nearest_listed_proxy,-0.0076688176325005915,0.0,53,-0.0,pure_direction_quality_causal_calibration
2010-10,2010-09,2010-09-30,2010-08-31,0.018058667071555318,0.4666666666666668,0.00427414906241813,0.17355255490950783,0.014294121066775824,0.10008299519694557,0.25173904889550625,0.7171198731064414,0.6929458762482223,0.4199913795836988,0.48442946100097384,0.5564686279159605,-0.5204490444584672,0.01704667157351331,-1.666369705267213,0.6521739130434783,0.27375104280511997,0.9841899178037079,0.9125,1.0,0.1603359798191142,-0.08344670748917007,-0.08344670748917007,-0.07701966964536111,1438.0,14.0,nearest_listed_proxy,-0.010976168484679756,0.0,54,-0.0,pure_direction_quality_causal_calibration
2010-11,2010-10,2010-10-29,2010-09-30,0.04940425651102848,0.16939407341884113,0.020157566696441705,-0.25267259535398684,0.031205356560567672,0.08630645207011971,1.1314419229962347,-1.0708856223872394,1.4854527915220648,0.36333480890422576,0.030278150304497653,0.9243938002131453,-0.4773359752588215,0.02713354770623542,-1.0221623217116442,0.6382978723404256,0.2679086411346654,0.9742889022994693,0.8805555555555555,1.0,0.14670828339783773,-0.07002914153425444,-0.07002914153425444,-0.06544601339907771,1454.0,13.0,nearest_listed_proxy,-0.0108057762837823,0.0,55,-0.0,pure_direction_quality_causal_calibration
2010-12,2010-11,2010-11-30,2010-10-31,0.02053351265403175,0.41867388362652225,-0.02045297548277141,0.03642691705291865,-0.017195291209343228,-0.02382035223958054,-1.1247260953572755,0.14411712478109973,-0.8010004032008103,-0.1043152469699575,-0.4903044852880879,-0.45265782508538394,0.47148115518673595,0.05965505777715837,0.04440032976902225,0.5882352941176471,0.3603089270925427,0.975331640438878,0.8786549707602339,1.0,0.18163384834235552,0.08563693663746619,0.08563693663746619,0.07888174558863915,1471.0,9.0,nearest_listed_proxy,-0.012109249528381614,0.0,56,0.0,pure_direction_quality_causal_calibration
2011-01,2010-12,2010-12-30,2010-11-30,-0.005785739955646865,0.48521017125064864,-0.0111618809385179,0.07525687820745039,-0.006979252655386604,-0.04973245415967826,-0.6098325768890372,0.310216228206453,-0.3136942003159113,-0.21882880695667734,-0.14980817434129212,-0.2662615036362943,0.2080348389887932,0.016875219114264296,-1.6471019357476517,0.6521739130434783,0.2838110083741376,0.9831800455969358,0.8695652173913043,1.0,0.15824422693054643,0.032920312270402284,0.032920312270402284,0.0318711055241445,1488.0,14.0,nearest_listed_proxy,-0.0005832203877386037,0.0,57,0.0,pure_direction_quality_causal_calibration
2011-02,2011-01,2011-01-31,2010-12-31,0.015410389374767602,0.2977649603460707,-0.01233616825550828,0.09561574520460875,0.013482516651871867,0.08362266144129274,-0.6828309792407223,0.39649163244792945,0.6463166584756854,0.35571033782861394,-0.14316967339639644,0.5010134981521497,-0.17892191237787664,0.01691790373554992,-1.6202676149673794,0.6,0.2858476690391097,0.9612184714024022,0.8545833333333334,1.0,0.14088424600232474,-0.025207278718651163,-0.025207278718651163,-0.024587494882163066,1504.0,10.0,nearest_listed_proxy,-0.0006663292764794845,0.0,58,-0.0,pure_direction_quality_causal_calibration
2011-03,2011-02,2011-02-28,2011-01-31,0.02376368438222054,0.17981340118744715,-0.00460839114423172,0.031089817574010824,-0.01956944116801007,-0.2454908414842452,-0.24799942744481523,0.12754425851406698,-0.9234029118671657,-1.0540481416468377,-0.06022758446537413,-0.9887255267570016,0.5244765556111879,0.03275043198118971,-0.7312701822815438,0.6,0.3797981310342837,0.960109780749918,0.8279576513586525,1.0,0.18114781147137524,0.09500778021701171,0.09500778021701171,0.08676447960779128,1517.0,10.0,nearest_listed_proxy,0.0006817527520986028,0.0006817527520986028,59,5.9151922757014804e-05,pure_direction_quality_causal_calibration
2011-04,2011-03,2011-03-31,2011-02-28,0.015139379239548584,0.18987341772151886,0.0013559719502548003,-0.08998043206969951,0.018912111411493803,0.1340693356470681,0.08579444406478622,-0.3872192204565136,0.9077314726740293,0.5815764213788277,-0.1507123881958637,0.7446539470264285,-0.2969707794152824,0.021128157710874396,-1.309695281805267,0.6521739130434783,0.24772982707971275,0.9813302021524726,0.8898809523809523,1.0,0.14108758467568353,-0.041898889986957386,-0.041898889986957386,-0.040213969310862664,1534.0,14.0,nearest_listed_proxy,0.011941761732377721,0.011941761732377721,60,-0.00048022563982347185,pure_direction_quality_causal_calibration
2011-05,2011-04,2011-04-29,2011-03-31,0.012649387251278427,0.32286835533357117,-0.0010189071640277776,0.08437129954994019,-0.0010957892335946,0.22034776302762832,-0.05071347492405711,0.3546227028198993,-0.043955632606345385,0.9519950794383818,0.15195461394792112,0.4540197234160182,-0.3029871686819697,0.023334791764044988,-1.1660795852860928,0.6382978723404256,0.2975548677282185,0.9843897896288285,0.8372507122507122,1.0,0.1565355855705085,-0.04742827386998256,-0.04742827386998256,-0.04528068895328468,1550.0,13.0,nearest_listed_proxy,0.01053432967895629,0.01053432967895629,61,-0.00047700170552417506,pure_direction_quality_causal_calibration
2011-06,2011-05,2011-05-31,2011-04-30,0.014320762278041632,0.34794738939816666,-0.007880310125375014,0.22744539848194495,-0.004710192035273036,-0.03911506726883272,-0.4375838476719699,0.9654242938973793,-0.21936785397390648,-0.15841221026202384,0.2639202231127047,-0.18889003211796518,-0.037515095497369755,0.03173493506353374,-0.7496769569486026,0.5882352941176471,0.3072764688124825,0.971848229107002,0.8425925925925926,1.0,0.14801184301531276,-0.005552678425461159,-0.005552678425461159,-0.005522016443888139,1566.0,9.0,nearest_listed_proxy,0.012109274032196068,0.012109274032196068,62,-6.686761032933432e-05,pure_direction_quality_causal_calibration
2011-07,2011-06,2011-06-30,2011-05-31,0.01857318544750239,0.27995612832465055,0.005045827639214044,0.22925142772903426,-0.0037869177402159275,0.04971306747438128,0.2951518250804319,0.9781165117203758,-0.17080273271995897,0.227982607733745,0.6366341684004039,0.028589937506893023,-0.33261205295364843,0.03132989666922438,-0.7629389659106393,0.6521739130434783,0.2582651260426954,0.9808922537635242,0.8861283643892339,1.0,0.14640204151294514,-0.048695083584225946,-0.048695083584225946,-0.046433977184098245,1583.0,14.0,nearest_listed_proxy,0.011849579999653874,0.011849579999653874,63,-0.0005502231273450749,pure_direction_quality_causal_calibration
2011-08,2011-07,2011-07-29,2011-06-30,0.019795431671620206,0.3367222448149655,0.010533588166340585,0.1610577846387496,0.006904047244739034,0.329251167329151,0.6083461442322379,0.6857156230420667,0.3457394222311811,1.4354342628305952,0.6470308836371523,0.8905868425308882,-0.7688088630840202,0.04480568837116078,-0.2775339622574692,0.6382978723404256,0.21889729836487834,0.9637497585649711,0.8953947368421052,1.0,0.12057093196108999,-0.09269600112198635,-0.09269600112198635,-0.08483237883803507,1599.0,13.0,nearest_listed_proxy,0.0119577672222723,0.0119577672222723,64,-0.0010144058390568421,pure_direction_quality_causal_calibration
2011-09,2011-08,2011-08-31,2011-07-31,0.04333005011795532,0.1708103130755066,0.0016207858697465,0.1420400048248452,0.010642009655153072,0.05259410088516318,0.10146070879246784,0.6041133293468929,0.5278006464810607,0.23489502280400265,0.35278701906968035,0.3813478346425317,-0.36706742685610605,0.08513254982185765,0.5794746908296229,0.5769230769230769,0.496527540583808,0.9602410546256195,0.8735252766061494,1.0,0.24027965504401602,-0.08819883470287974,-0.08819883470287974,-0.08105029328299311,1614.0,8.0,nearest_listed_proxy,0.02639291493144075,0.02639291493144075,65,-0.0021391534957863607,pure_direction_quality_causal_calibration
2011-10,2011-09,2011-09-30,2011-08-31,0.08696938599690679,0.17850287907869486,0.014884110939925314,0.04410302216096022,0.04305243378211629,0.20196701461553584,0.8540315597522161,0.18570463592247022,2.097214445765206,0.8821529284412593,0.5198680978373431,1.4896836871032328,-1.0047758924702879,0.16088549245546196,1.4243263969906321,0.6382978723404256,0.4767589254375203,0.9658801459109229,0.8407448522049541,1.0,0.24712101833514402,-0.2483012417458607,-0.2483012417458607,-0.19891131518750174,1627.0,13.0,nearest_listed_proxy,0.035262752829293295,0.035262752829293295,66,-0.007014160542406527,pure_direction_quality_causal_calibration
2011-11,2011-10,2011-10-31,2011-09-30,0.027319524899478587,0.3104152484683458,-0.011181899619426384,-0.21827936666785955,-0.023152530398925075,0.12907775023415125,-0.6188727668234113,-0.9452038107067968,-1.1108051425250831,0.5615304832181504,-0.7820382887651041,-0.2746373296534664,0.5283378092092852,0.08551153590334085,0.5710677176452367,0.6,0.3491403705163669,0.957452179221557,0.88497150997151,1.0,0.17749973149224713,0.09377981927185021,0.09377981927185021,0.08573921151176586,1642.0,10.0,nearest_listed_proxy,0.005250260171010059,0.005250260171010059,67,0.00045015316729403145,pure_direction_quality_causal_calibration
2011-12,2011-11,2011-11-30,2011-10-31,0.04746238334585867,0.2597402597402599,0.002201296385355935,0.069378652552287,-0.0051094845312234065,-0.009456106539568142,0.1322698465854815,0.29639947025929697,-0.23619455091809968,-0.039937462596120195,0.21433465842238925,-0.13806600675710995,-0.03813432583263965,0.08760551165225572,0.5968324978349546,0.5769230769230769,0.4868059394995438,0.9790581633081659,0.9030017921146953,1.0,0.2482966639856221,-0.009468625887585156,-0.009468625887585156,-0.009379811957265907,1659.0,8.0,nearest_listed_proxy,0.006165986599885789,0.006165986599885789,68,-5.7835794837950074e-05,pure_direction_quality_causal_calibration
2012-01,2011-12,2011-12-29,2011-11-30,0.04069664923714672,-0.09934735315445964,0.033389219175880114,-0.12016314632098525,-0.0063631950525299685,-0.2203465724841494,1.8867404160822832,-0.5238434973061332,-0.29016074862546326,-0.9523331355416336,0.681448459388075,-0.6212469420835485,-0.03010075865226325,0.06374411645029132,0.17011533795168915,0.6521739130434783,0.2623113761060596,0.979180929299292,0.875,1.0,0.14657218036542005,-0.004411933826315507,-0.004411933826315507,-0.004392554167997794,1675.0,14.0,nearest_listed_proxy,0.005773894588384709,0.005773894588384709,69,-2.5362144739789163e-05,pure_direction_quality_causal_calibration
2012-02,2012-01,2012-01-31,2011-12-31,0.0060869297497079256,-0.017843866171003864,-0.005242107596970629,-0.2183064752846616,0.008393442234579735,-0.07404052992049365,-0.28286684706362636,-0.9534833925777173,0.4278239870920329,-0.31558047907284326,-0.6181751198206719,0.05612175400959482,0.2810266829055385,0.04118512813558903,-0.41755357851605435,0.5882352941176471,0.2845455517889697,0.9696350648422666,0.8712121212121212,1.0,0.14139534146318963,0.03973586378969613,0.03973586378969613,0.03821726764802005,1690.0,9.0,nearest_listed_proxy,0.006701247366556642,0.006701247366556642,70,0.0002561033641832847,pure_direction_quality_causal_calibration
2012-03,2012-02,2012-02-29,2012-01-31,0.01762745702083765,0.054982817869415786,0.015065397462850032,-0.05995237973297452,0.015283539136509346,-0.229492571770809,0.8607469273766329,-0.2640262044766896,0.7613733959207684,-0.9999074982858979,0.2983603614499717,-0.11926705118256475,-0.08954665513370347,0.027876392949390746,-0.9413523886358064,0.5769230769230769,0.41464449665461,0.9816950266095692,0.8633481554677207,1.0,0.2027479039047904,-0.018155396630043515,-0.018155396630043515,-0.01783165584559628,1706.0,8.0,nearest_listed_proxy,0.00907042344178317,0.00907042344178317,71,-0.0001617406691877064,pure_direction_quality_causal_calibration
2012-04,2012-03,2012-03-30,2012-02-29,0.016203450753951715,0.1530332681017612,0.002813202711549419,-0.1031769437917975,0.019052135123925715,0.0570489300071606,0.16820450659928746,-0.45551853173840173,0.9421062992184891,0.2544972650225556,-0.14365701256955715,0.5983017821205223,-0.22732238477548258,0.025295465945397375,-1.0647983666729062,0.6382978723404256,0.270544451576625,0.9866015533582351,0.9034090909090909,1.0,0.15391759893240106,-0.03498891564822968,-0.03498891564822968,-0.03380607764897228,1722.0,13.0,nearest_listed_proxy,0.009116262097901959,0.009116262097901959,72,-0.0003081850643500566,pure_direction_quality_causal_calibration
2012-05,2012-04,2012-04-30,2012-03-31,0.023828172962955113,0.14896073903002316,0.012409844702667702,0.14318040218072955,0.016164640341601876,-0.1749969967743602,0.7143831226701524,0.6238391687695158,0.7973257626471759,-0.7636820093611687,0.6691111457198341,0.016821876643003608,-0.34296651118141885,0.0226443984091377,-1.2062171171659777,0.6,0.19205534588092354,0.9800937285158428,0.921875,1.0,0.10411595776428952,-0.03570828679273033,-0.03570828679273033,-0.03447716625238937,1738.0,10.0,nearest_listed_proxy,0.0094074764738029,0.0094074764738029,73,-0.00032434313040274426,pure_direction_quality_causal_calibration
2012-06,2012-05,2012-05-31,2012-04-30,0.040913275034083596,0.32871234337509997,0.006889411579454632,0.23896640910183206,0.008744380468186558,0.17709748455191865,0.40275597131523494,1.044369110699083,0.4338641790327463,0.7813171822496229,0.7235625410071589,0.6075906806411846,-0.6655766108241717,0.04139777827271574,-0.3879119306850201,0.6521739130434783,0.34887939645293475,0.9639100553649866,0.8845443349753694,1.0,0.19399693193297984,-0.12911982046624026,-0.12911982046624026,-0.11435440076937418,1754.0,14.0,nearest_listed_proxy,0.01168666865664225,0.01168666865664225,74,-0.0013364219912205518,pure_direction_quality_causal_calibration
2012-07,2012-06,2012-06-29,2012-05-31,0.026041988629793844,-0.015717778553964376,-0.004472771880623014,-0.28258501476459086,-0.0031922246416951107,-0.09221246237570692,-0.2453756782702673,-1.2497151934963158,-0.14749593482831738,-0.4073378409288603,-0.7475454358832916,-0.2774168878785888,0.5124811618809402,0.0336629158373781,-0.6670613921660582,0.6382978723404256,0.3002140297767118,0.9629621881728821,0.9275,1.0,0.17115024830043674,0.08771127810521923,0.08771127810521923,0.08063838251085462,1769.0,13.0,nearest_listed_proxy,0.010988610902196464,0.010988610902196464,75,0.0008861038091942658,pure_direction_quality_causal_calibration
2012-08,2012-07,2012-07-31,2012-06-30,0.034292778016092235,0.059566074950690426,0.013148414777359762,-0.13648374176723416,0.008084458104820922,-0.04734885717043438,0.7675281544655624,-0.6061508183495157,0.4087512935241104,-0.2051145473774638,0.08068866805802338,0.1018183730733233,-0.09125352056567335,0.04124460075489765,-0.38587204877673226,0.5882352941176471,0.2706654992325316,0.9862357894315096,0.8571428571428572,1.0,0.13459159780208543,-0.012281957137999438,-0.012281957137999438,-0.012132940878175801,1786.0,9.0,nearest_listed_proxy,0.010546773241838565,0.010546773241838565,76,-0.00012796337619875385,pure_direction_quality_causal_calibration
2012-09,2012-08,2012-08-31,2012-07-31,0.029286590576021593,0.33410605621558975,0.023411694169544722,0.3607194811964079,0.007480717267549671,-0.01812560213051921,1.3646359596094193,1.5886443694364631,0.3890944271375166,-0.07507642674350067,1.4766401645229412,0.15700900019700795,-0.8168245823599746,0.03863579182219462,-0.4706072377943293,0.6382978723404256,0.3245135901350563,0.9789651815772242,0.8846153846153846,1.0,0.17938165214949364,-0.14652334310005238,-0.14652334310005238,-0.12779795891802082,1803.0,13.0,nearest_listed_proxy,0.010555154915616928,0.010555154915616928,77,-0.0013489272542793578,pure_direction_quality_causal_calibration
2012-10,2012-09,2012-09-28,2012-08-31,0.0059591562489909045,0.3333333333333334,-0.0021179563454984934,0.18621432479832736,0.009913111839995999,0.34206067362808823,-0.1076954129528312,0.8174016023695558,0.5107827043497606,1.5216875608981535,0.35485309470836235,1.0162351326239571,-0.6855441136661597,0.023031256608446984,-1.169935722457962,0.6382978723404256,0.3032632800927927,0.9947221171715692,0.8645833333333334,1.0,0.1664760866944593,-0.11412670129956387,-0.11412670129956387,-0.10243601662758976,1818.0,13.0,nearest_listed_proxy,0.005002876684719788,0.005002876684719788,78,-0.0005124747592617373,pure_direction_quality_causal_calibration
2012-11,2012-10,2012-10-31,2012-09-30,0.017218600280801688,0.4007959067652076,0.002530954473675568,0.10120075257440453,0.004118639033692888,0.29136025396856613,0.16237820932275351,0.4413239510992339,0.22537244143844537,1.2951919140770403,0.3018510802109937,0.7602821777577429,-0.5310666289843683,0.03204101693541095,-0.714305518242836,0.5769230769230769,0.23617257733096156,0.976392406336651,0.8947368421052632,1.0,0.11903292171696583,-0.06321441247438925,-0.06321441247438925,-0.05945594014971271,1834.0,8.0,nearest_listed_proxy,0.010909825097666376,0.010909825097666376,79,-0.0006486539080506858,pure_direction_quality_causal_calibration
2012-12,2012-11,2012-11-30,2012-10-31,-0.0059525098933155,0.3152737752161383,-0.011126834066427472,0.2852088366456023,-0.012881383746514503,-0.05820639635601433,-0.6334687517887255,1.258857224270269,-0.6252568423748383,-0.25616122630951665,0.3126942362407717,-0.44070903434217745,0.06400739905070288,0.018613124115928886,-1.443378864978319,0.6382978723404256,0.2895418601816396,0.9742329246259026,0.8586956521739131,1.0,0.1546097306646456,0.009896166727773664,0.009896166727773664,0.009799192287102979,1851.0,13.0,nearest_listed_proxy,0.010100050297018034,0.010100050297018034,80,9.897233496989128e-05,pure_direction_quality_causal_calibration
2013-01,2012-12,2012-12-28,2012-11-30,0.0037782792254850983,0.07641196013289038,0.0007977713123369641,-0.18608619778392094,-0.01103080343535019,0.07069509950944691,0.06617917206072955,-0.8305794269161962,-0.5269385229545756,0.3152284689118837,-0.38220012742773335,-0.10585502702134592,0.24402757722453963,0.021114488759247298,-1.2610848007922193,0.6382978723404256,0.24929414153436125,0.9855154327861358,0.9,1.0,0.1411371711106952,0.03444136192246824,0.03444136192246824,0.03329464887063326,1864.0,13.0,nearest_listed_proxy,0.011495424483125686,0.011495424483125686,81,0.0003827361217845506,pure_direction_quality_causal_calibration
2013-02,2013-01,2013-01-31,2012-12-31,0.01925061295000563,0.33481399222654085,0.007203018421818335,0.21607930641690962,0.03957173673413843,0.33747060931724354,0.43228686967713387,0.9477226388253577,2.0017030271013367,1.4966663163854854,0.6900047542512457,1.7491846717434112,-1.2195947129973286,0.017668839688839897,-1.4862085988093028,0.6521739130434783,0.27054445157662493,0.9833354994816658,0.8863636363636364,1.0,0.15378561126730225,-0.18755611843666423,-0.18755611843666423,-0.1579345308612185,1881.0,14.0,nearest_listed_proxy,0.00923313169824551,0.00923313169824551,82,-0.0014582303231422504,pure_direction_quality_causal_calibration
2013-03,2013-02,2013-02-28,2013-01-31,-0.0012037666392203938,0.12410986775178023,-0.0017698898744836745,-0.1976829553805542,-0.014672796409752015,-0.0035679506163663194,-0.0850597385741263,-0.8820207963146448,-0.7119702678313937,-0.014707885728486416,-0.48354026744438555,-0.3633390767799401,0.4234396721121628,0.017672423441113035,-1.4706051060654854,0.6521739130434783,0.2574228873732254,0.9924452056003435,0.9047619047619048,1.0,0.1507479533329733,0.06383266393089385,0.06383266393089385,0.06000254184246442,1896.0,14.0,nearest_listed_proxy,0.004031150459073659,0.004031150459073659,83,0.00024187927409383687,pure_direction_quality_causal_calibration
2013-04,2013-03,2013-03-29,2013-02-28,0.007519779952142536,0.1772151898734177,0.00374242334899102,-0.11474024159722182,0.004751770831949017,-0.12694382681742394,0.2356157797722921,-0.5166337513808223,0.2607366851484365,-0.5663871603315928,-0.14050898580426513,-0.15282523759157812,0.14666711169792163,0.015911076711403765,-1.6013845868941168,0.6382978723404256,0.19574719828973186,0.9580902725848406,0.90625,1.0,0.1084859264051871,0.015911317485722082,0.015911317485722082,0.015662112639025408,1911.0,13.0,nearest_listed_proxy,0.0018088903720830179,0.0018088903720830179,84,2.8331044759212806e-05,pure_direction_quality_causal_calibration
2013-05,2013-04,2013-04-30,2013-03-31,-0.002100905792853963,0.10456852791878171,-0.010208281103887652,-0.2440795618640222,-0.012448680541787098,-0.10164942354395463,-0.577202484417804,-1.0894499980010188,-0.6016177622419857,-0.4527508914581645,-0.8333262412094113,-0.5271843268500751,0.6802552840297432,0.015194600865076548,-1.6515345212767234,0.5882352941176471,0.23386504024912882,0.978971981461834,0.881578947368421,1.0,0.1187265523511754,0.08076436459152099,0.08076436459152099,0.07472893004021851,1928.0,9.0,nearest_listed_proxy,0.00017790795321976526,0.00017790795321976526,85,1.3294870989758305e-05,pure_direction_quality_causal_calibration
2013-06,2013-05,2013-05-31,2013-04-30,-0.00040172112292923,-0.06074074074074071,-0.007101658677844035,0.020008312441022347,-0.0005514200023452468,0.1173607238543209,-0.39727124321658924,0.08156305630040409,-0.003982298106078079,0.5231410895886267,-0.1578540934580926,0.2595793957412743,-0.05086265114159086,0.013760091693204374,-1.7654729936435933,0.6382978723404256,0.2444431806963205,0.9809688673662808,0.9,1.0,0.13775236282517397,-0.007006450374306673,-0.007006450374306673,-0.006957701583443045,1944.0,13.0,nearest_listed_proxy,0.0017212428780898877,0.0017212428780898877,86,-1.1975894298376075e-05,pure_direction_quality_causal_calibration
2013-07,2013-06,2013-06-28,2013-05-31,0.03569664285706042,0.15707964601769903,0.014008039866229914,0.0728121909945135,0.014821892532895634,-0.23945113462732737,0.8419660130957579,0.3130578052467354,0.7724564363976753,-1.0691360751009142,0.5775119091712466,-0.1483398193516195,-0.21458604490981356,0.021785066075425654,-1.1458623965336994,0.6382978723404256,0.292495394694737,0.9770524318437822,0.9021739130434783,1.0,0.16456996030460297,-0.035314416892729766,-0.035314416892729766,-0.03410984751735447,1958.0,13.0,nearest_listed_proxy,0.000754150846849059,0.000754150846849059,87,-2.5723970391105145e-05,pure_direction_quality_causal_calibration
